x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,F1,F2
0.18241206472277036,0.6734681386902726,0.1958626061242607,0.7162666864336638,0.5870166088361598,0.37954921547956955,0.43740330388907706,0.2698060274683957,0.3493519633583441,1.0,0.488521054247111,0.16164378463151338,0.40108438523525247,0.4328244221542169,0.5951280516305956,0.33634456547319613,0.6574027014002854,0.24627475674239133,0.613127638142859,0.2673451339756131,0.2578281346857178,0.5032770553907414,0.24748892608742223,0.5981875038452296,0.16753624956965224,0.08721399298833035,0.014352401250969675,0.33229975284982727,0.5122921798656771,0.15719526104414724,0.1869728255244641,0.2641646710419657,0.4199580979587167,0.3178041980280671,0.09618603104978178,0.11028085628198182,0.2188319268591941,0.6038781225366857,0.4969787583735352,0.28767188863126314,0.17246739341885012,0.4719475627005414,0.3256568786588985,0.2387530575369191,0.45601825944791163,0.21458771359745,0.13216974515044289,0.29350084429133383,0.344104771163814,0.5600507148238039,0.4418126280951183,0.47927580709236645,0.7773465656325711,0.18980495897148467,0.6373210469304503,0.2555080807975827,0.09179291824545593,0.06933831523879609,0.45036271428138397,0.302926579639482,0.4136366926109897,0.30741490015901035,0.6909301450324854,0.24538213120621666,0.4066466289921597,0.3766863040038353,0.1042577506487921,0.1767063206681504,0.4687700885358399,0.44000711477289967,0.2860205497087912,0.3910781154168693,21.18994111616325,30.829463786648844,14.042158633471747,61.19042047588122,35.68403353491258,49.013122004418996,41.662822012205254,22.609585900898374,64.72590442514235,16.402156321830553,11.833763068981064,46.59104346469419,47.875016039775524,59.160471780436254,11.937946229069789,38.49191615673465,13.890499130471227,57.15524311329637,33.589333157875984,34.62069018494749,44.39427529819207,56.870943930770736,37.44536024662492,26.84200472383803,40.86242957159492,66.38453048526657,13.768278731785422,39.706736933004635,61.6161423671014,68.44729619516978,26.613245801182735,81.70892603736714,41.23204834799778,10.32140091181907,42.14105669871406,46.53841167039322,16319,3258.0
0.28477533276887285,0.784438470810808,0.48722769201349364,0.3636328008342948,0.6559338435118092,0.1720393790066772,0.4590075784099496,0.5892633396650029,0.5028796278244871,0.5673817177415819,0.38538619890924075,0.9754655694147468,0.25018915977577477,0.7539085923582246,0.5651975210734171,0.5705773948496775,0.4009569765649824,0.3857841198616765,0.35467008906981695,0.5906756016897775,0.2810872919207751,0.4628015932743505,0.6721703897832817,0.16669184782384885,0.655530140361064,0.542149010973782,0.9895624098758421,0.5760847917618216,0.48580599694723886,0.6323010409432559,0.756729092427463,0.5759086630064578,0.535654132023398,0.5224432196392381,0.37361982118401155,0.37288952262632413,0.32438490931652275,0.21596840339418524,0.30431632580537815,0.6829261661025781,0.292943696754112,0.6365953674132283,0.33218481890315993,0.3740266425813383,0.27561729890671266,0.28612206910771076,0.26620710684470583,0.4703442240527969,0.36997178567221556,0.3534362775446963,0.3072612725265333,0.34529421619684053,0.7769628367348861,0.5295745764116538,0.5338250169803584,0.37054655615904863,0.28556604680606495,0.11167326267036948,0.4773223952553171,0.3630895769343701,0.47301921101376776,0.3800167509260493,0.8319721117618575,0.48276390990855844,0.3502451935706562,0.2284174972206922,0.20209869672071124,0.444260235569256,0.1649366459946123,0.41024711060524494,0.3853549366952449,0.35854140201398244,41.59680252301641,83.68991516654657,35.64864867957517,33.02549215644084,32.493152285641976,35.985389003610436,53.87209155798578,49.19672329736284,53.89880120788158,45.639865498697326,52.59878981017826,44.427331426293776,36.75183355691397,32.4512123228351,100.0,69.69060099617329,28.98146370697147,24.419756122706488,57.88492631299421,41.789554643306495,83.75071725737165,52.1626954655952,14.4523629774332,70.10919542611106,50.8243777974642,61.418237087770066,42.29488206453584,58.012117742985005,49.78357791025209,77.51198902470408,43.89316217459216,31.590520389528784,43.50539160263077,44.80183936897188,41.64172535852397,29.681464579710394,14389,4320.0
0.29841227184316654,0.5170356281017756,0.0881056863969295,0.43495519107447006,0.12393566866804458,0.0,0.06900066085636483,0.1878121672169331,0.03391911711247261,0.5120727003013108,0.10116130805287174,0.30925558100391987,0.09396663649474209,0.31540191851606686,0.0,0.28682150240221727,0.022045499229387575,0.16512802887266304,0.4875180605571416,0.34344766586985953,0.2806168374079817,0.640008204929514,0.09612334299954596,0.3670896424378591,0.2551025446123907,0.556893474957687,0.045608342360772845,0.3027208011054907,0.053771710221745615,0.11132169872856966,0.5740398835207683,0.13108947419426464,0.026204912741931534,0.21791902883780762,0.078661649487466,0.3372435698346308,0.0810058044923492,0.3373509868586742,0.15224045730247507,0.16375648089411632,0.21195984408356416,0.6624720196575409,0.13858391108430532,0.21876430265462138,0.31254536787771664,0.3363237926536025,0.25011328340727235,0.16964374961075457,0.0,0.34383862874790755,0.44693137725623744,0.3894645270231454,0.6922815530737512,0.2420779805297955,0.7694571266558605,0.17930824625692546,0.04256276630552641,0.20947453128440768,0.264960414081034,0.11633575149166478,0.005311884043552931,0.34826621242808753,0.5886428238107017,0.2879476266214808,0.3720402715629023,0.11796075703179762,0.37237108807895686,0.2128689195752062,0.06292057537688003,0.03256529824053215,0.17202852539900051,0.17380355427026978,16.341029345875363,33.68127312685178,21.575991842598405,10.023961191210008,39.22837588007552,11.924571265309087,56.9383586660703,22.39359149919733,14.587710374686944,9.834099896552909,5.563252519038012,5.454096820954954,2.3885091386467856,26.48401775610702,2.8161808065278477,20.864598943416027,1.0508192911315253,22.7263011009095,34.63491572168577,30.372511659961425,36.91040350280339,14.106425222434234,7.720951606660293,35.51162506174927,12.40861612336661,20.98282592211785,9.686346716239665,12.217166379772952,27.986883667794032,6.151795404875417,23.782541638616543,2.5207279124781974,59.50827641582057,0.0,27.59766779737038,40.61471841827229,12070,6216.0
0.5989386341487454,0.27112539095593285,0.2831139809494901,0.7810532052990538,0.5051401254938079,0.49499853543016215,0.18129278629644663,0.17747799691012606,0.45949801197093476,0.47984501757967174,0.6651481199918772,0.5459962791057712,0.6384012289526745,1.0,0.4726855973257785,0.34180493069044277,0.5266277987451184,0.42229264441146114,0.321334949101413,0.3251822610139309,0.517006673091261,0.5591506038943336,0.444521552925845,0.39634970844463463,0.5010460196203511,0.16827964640437168,0.2649018205298741,0.4842118809826629,0.5937022339775272,0.33758312111426014,0.35355415284596275,0.4502600947174529,0.339578853962746,0.2899659958940531,0.3459118402097918,0.5116572206790488,0.14397095046252362,0.4330008569148001,0.33275813425925116,0.12345570902989661,0.2655691660066546,0.6564887145962004,0.6022694518514167,0.47126709519294435,0.18168495266517534,0.1745836941743249,0.28504739351859737,0.1458793995790712,0.39028895512641415,0.1566833080941052,0.38495623563456133,0.39754994214710415,0.5010921342393889,0.1537716118994972,0.4347395179373632,0.5101179128925916,0.3495120186948084,0.2008069128378261,0.3913689956874491,0.29837107578870614,0.44292614879773784,0.4525691901794446,0.6268267353531294,0.2819765613223082,0.3673091581762017,0.46857829937234574,0.2672326329616089,0.2617969955821141,0.3160395319748896,0.5556164224085721,0.21573387483451578,0.22870767120776478,26.627148172069948,25.36850578233276,85.51886249698163,45.1515759852202,21.824830679957067,100.0,28.03088875444196,22.152979758482665,64.7755953917556,61.03929178998257,27.574361038275455,32.245735368270715,16.499012743750146,26.429498873872173,48.92799129745456,24.24956200267508,32.53022347250958,35.07158415266633,33.26949899743388,61.25775129701475,72.96994994492414,34.33844985274211,75.97740402526567,52.366482205771376,10.111978363722864,46.967775233051846,32.928825692541615,44.184549805320295,45.70108226737614,14.555013495126097,38.313078154999864,40.17515231618896,26.662307540707808,19.513127705708623,31.467766501857795,36.19152089233745,11854,6339.0
0.14954179400432088,0.7806383610878417,0.49887285657451347,0.3577191468642633,0.6467242314832793,0.11781053381596632,0.12375070481833639,0.6769440350146937,0.07005376493581959,0.3411049586115416,0.28484788876206424,1.0,0.2602684563600418,0.5690414900608374,0.38605742112893565,0.2349993613303762,0.39951955944828416,0.5633482953443782,0.14703953363774208,0.2682237378997073,0.1443379957090192,0.2857953435430367,0.1938056026410183,0.309417435443964,0.3173968033719428,0.5758633085574085,0.65162386808091,0.3880322000984892,0.5225532679893573,0.1623329819352402,0.2714643926172671,0.47028768113803887,0.5998083401300981,0.4801495870490295,0.001700953182358674,0.22840199844835243,0.38324066179564414,0.9354855210683934,0.3122139897997644,0.6054463334105004,0.22721969392156904,0.7205332322121778,0.4027278999159576,0.30117399515083104,0.10232742286946622,0.14197040308970593,0.30478643895227053,0.2800918875716926,0.365768797136287,0.413898632972044,0.15066885439422864,0.2451401383726622,0.5466553635261234,0.1233376039485595,0.6356867994473449,0.4852998637463186,0.1362211570511804,0.4700949653401102,0.24906978643652133,0.27822460623338074,0.14762946614164768,0.2854979238354752,0.5264884302221842,0.30424590783628924,0.3449018711484097,0.11982623947248727,0.2237930244254187,0.4934620560656068,0.27812861763772795,0.2758995807131831,0.33477053042351745,0.2804477584317131,43.498404400094756,57.72679494967147,20.595326782829346,20.173518177832086,30.64843710016231,21.038403522327883,37.539904863210445,52.035225571177094,31.14921591111684,32.827014268009556,31.348107250304597,53.35822849268638,21.106494751365776,14.860017934827852,23.8787059767258,43.4199544568993,17.862592504851555,39.1905442920893,25.727605904549332,55.282546498033625,14.851229990268694,30.107622670635834,31.12414086608395,14.80116663063255,23.115869811740836,59.66041638337206,14.715517186596323,14.791761610218375,40.02953985159834,56.23724504545914,32.39338646104795,53.74702330904928,36.21213437293617,30.144165688014283,43.11891926271368,21.463477762323347,11319,7328.0
0.1658954138368791,0.5466666558044551,0.3745963378710141,0.12744168701876452,0.10756099237029533,0.3533353119398197,0.15056909427331364,0.16594274661688208,0.02519284282045108,0.2700044533065534,0.12929284821297438,0.16554348503820357,0.16954760824072104,0.35240326680586576,0.008755097061830999,0.21872948335672088,0.0422741648049003,0.2857826983101147,0.15976746068729517,0.22745504727869612,0.39312998536507077,0.6087771441767522,0.17327057996057788,0.38023337481688146,0.1300531116059747,0.4620302622591711,0.06441210031173505,0.19331257005612656,0.12604025100120758,0.09499482917428217,0.6635589242068066,0.13345629141727255,0.06039534133819944,0.21881171548825804,0.03801584445627157,0.18841964942127204,0.06702616931485224,0.27998698879013617,0.19238083370029113,0.19536199413677063,0.13194876601316913,0.6478802836392396,0.13991086710801487,0.1675296898135076,0.2648765806362645,0.34746600919429815,0.07466429980020609,0.1960706033640144,0.0,0.47584685940800353,0.493200433634973,0.26574870988173527,0.5931580513410288,0.3509728659115108,0.6414340587126697,0.2289579699433641,0.02443432020054257,0.047180734346352685,0.18344298436896453,0.12346048202744925,0.0011055366558125298,0.3602816454130181,0.7233031741536486,0.40499186586592584,0.37760076228572986,0.11866657870336267,0.21294560200575488,0.27223907738427916,0.16373493050514623,0.13500211439724374,0.1478912551823385,0.16064100108408172,15.987602749181706,37.79266758065968,22.513672109985723,0.0,15.427891579544099,6.122273266715885,57.93292861706835,16.721110496219858,23.984499073465464,11.269043302276668,12.775727894495652,9.595537921738371,4.292069935230585,30.13511556869576,6.150639845560319,29.278867556454532,0.9807416905118251,24.535070681887486,27.440833300674385,22.190423625777917,49.42896651507971,12.316092237436036,9.742923348616241,31.018902493163218,24.261587072748657,44.44837897626336,9.879307135462252,8.704444886263417,38.012834146396045,0.0,31.093515825913006,7.265231547507653,30.159926695083506,0.0,6.836643951572068,14.683658287437154,10535,8216.0
0.3222199985179265,0.5802660485296417,0.27091577435374437,0.2757243139315253,0.21804569893919923,0.0,0.18562933291982614,0.27456134334714505,0.14327561921689563,0.3987650930590726,0.20321287290205844,0.141413049863787,0.3255231617929077,0.32387721259049507,0.6268894220137483,0.1057055627987658,0.08473127533549352,0.20457955747995848,0.18530288867832617,0.2741884294700004,0.5060330601808263,0.5256769945132803,0.46336433299754776,0.4111068894649103,0.4055755832043317,0.36363931737354327,0.10875570881406614,0.3565139621224548,0.08754631715322124,0.37332003630144805,0.7166343398831021,0.13874176196937063,0.04205429547749107,0.2698300385365339,0.025605053177412743,0.1718043850287569,0.14621230846893596,0.3137079469095156,0.1778136487218559,0.17254530943534618,0.3353438703589494,0.6426692385486414,0.14128940980598634,0.3491441157793074,0.35815310810555334,0.43927849731916896,0.06910289840356501,0.1808766680216999,0.21203484500319317,0.4087726849119617,0.4843518222141945,0.25899053718183557,0.5359920318526746,0.3779099682529784,0.6565965832915148,0.15087326331568915,0.2801951730577642,0.0,0.2385080611966866,0.2470197971726325,0.15375544098827493,0.322814709315182,0.7352782004272358,0.3268236131410799,0.32945799396757536,0.16565769795189508,0.2589291672650946,0.23553865192917256,0.3665978951980808,0.06798397863964575,0.0968684408182654,0.1499266267741757,14.577188022939252,30.664085658695065,39.8339425436786,1.0967974241296072,12.667601569662068,3.68712471451199,45.15956212247701,11.317351584235979,27.55575378119852,2.4835647736710484,7.890498839557054,8.229118998382333,3.293323266009764,32.573737435994865,28.793547227523085,24.594597292799605,5.111089122499745,25.578237889211827,21.00619962590546,20.031057490272,48.078822760195465,24.73261657453313,22.665723839464405,27.476701465397916,18.269596053641354,21.18771653558614,21.34538935658243,30.80666375433808,27.069008873440247,4.294509026126558,29.574189684778975,15.956713382486459,26.479610874084646,0.0,16.050002805884688,15.339912422494288,10535,8216.0
0.3018089582302218,0.5553172204032573,0.2526177329187698,0.16886134567318228,0.28143801600112334,0.0,0.38939547405072594,0.3560904530387894,0.020829323857917144,0.34919428779442324,0.12806641730386767,0.11733819572191015,0.38799417189893537,0.3663688242159026,0.0,0.22378645952477771,0.07607861777176875,0.5161682400846407,0.11182486303399353,0.20800622589182496,0.4601269420061488,0.7396042386741233,0.12537104740936733,0.33440019455936665,0.18008566738677934,0.4023439302075609,0.04034415034015776,0.20806340622711605,0.15635377944251813,0.10187968514033138,0.552523005744859,0.14430099866969762,0.0,0.21286539681756128,0.0032397750740314054,0.18620903025895438,0.0,0.07837892720864006,0.27260747969602556,0.25554693075138746,0.17270138885796577,0.7272992768452158,0.06799499786433137,0.1371932525840901,0.24342788238535584,0.39791037474082425,0.08743788881520041,0.12649396015321696,0.005454968041507645,0.4136592398856856,0.3366209881339275,0.38196836206516616,0.5403371023245419,0.3715609084539889,0.6781063092012424,0.22837715237379103,0.02751153553044793,0.14941486897621048,0.1142734502628206,0.0952751879639324,0.19629505042891038,0.17548161759208045,0.7911111608803325,0.08892853960969418,0.3379187757228494,0.02896591920692522,0.24574797078762986,0.22361020471349832,0.2063112862922893,0.0,0.13916026875178578,0.12055474213100305,19.617688157134964,28.422081227575728,11.424699650176095,16.738363048527823,22.84017966350355,5.0075814373828536,44.866464314834005,26.56662351877141,37.74671110950918,8.040225904470379,13.740247972352863,12.507828975670265,9.971100016409771,26.7781937090727,24.395400962428255,28.37906521005942,1.8213411933886108,31.718726448031468,16.96206098980518,37.20978548347999,29.348590118922836,8.093080080050996,14.927148758358996,31.476503189162898,37.8287112031871,54.177361551011785,14.808489691190488,6.24284547650503,19.69190058426971,15.394440467516446,31.085700472589405,6.727212470792878,48.62944819867661,2.30093142521737,33.054533308759986,13.03473271542194,10535,8216.0
0.03328165784926958,0.5589671601349588,0.24307385335500398,0.34076687604397554,0.03699325515470993,0.009865089988076975,0.3933650697156005,0.14745482094766027,0.016524447263281634,0.2713996971069572,0.1902771518319854,0.14507552372126636,0.14060536494906586,0.3621798924940393,0.15944473535930373,0.21381190816345322,0.5947228873604161,0.19200617426758637,0.07070310708301299,0.22492690618966651,0.30858818019943035,0.6806208198468936,0.12887282707296194,0.4813288863654983,0.24446695910212957,0.35509706170620364,0.03726088174532348,0.23392741593190503,0.12147058279628892,0.0910144140826142,0.615960421171006,0.13595930728635883,0.0,0.21660896842538305,0.09653009713157723,0.24173826607288673,0.009077177592728096,0.09507751143455277,0.1886268364987318,0.1716093913299776,0.16226039074529575,0.6023797750302078,0.19678135345271558,0.1272501346385569,0.3582239363005663,0.365242447344565,0.06044887546363642,0.23414395322819326,0.0,0.39556256718745386,0.3241253632791815,0.25479000827738124,0.5236957861085879,0.3434957267836773,0.7057636899462626,0.48894896409709665,0.015814865366780576,0.030693230226577516,0.1253416235654351,0.2804568214375181,0.18447245786915567,0.11996743722932915,0.6396305339373162,0.007600106056209135,0.3015022148205079,0.10078370041692594,0.20061515538331615,0.2782328566146492,0.13156019816007467,0.0034948072798187137,0.3182184521537569,0.13753939909350799,23.278405512926742,23.976859574511437,17.60983922577241,18.853764299242258,12.68205549284893,4.818860679752491,10.405798584080122,20.30313155418169,18.56797877578351,18.798227050047828,25.470041692831174,8.312126029681961,0.19076700769002813,45.309406044946385,56.2879386388935,26.108779459250314,25.79745448936671,22.668173178895046,20.00326304786749,11.683580830263196,30.445420062758476,8.005851597833308,32.99682242842049,18.213225057772636,20.342862459124394,46.399447986037934,14.605643954717547,9.451808049272952,32.03677444382595,0.0,27.825382461582212,7.72145170409527,27.202131311025145,3.300048962672432,16.982765445033657,13.86247331028218,10535,8216.0
0.038685806634999736,0.52745308882142,0.19353355410942197,0.0,0.01881172840755216,0.0,0.24532712539529397,0.21165683083242193,0.07122236206137628,0.18673269219145697,0.10874768067024097,0.24749005953221714,0.08433397838234562,0.41870681956007494,0.15120623196698144,0.31811526896771947,0.20872254847473223,0.4076491598775861,0.014187339827129872,0.28486404674129084,0.3074601215750017,0.6995923352934666,0.127031482839393,0.32395434138682017,0.11049998760993834,0.41889212449079466,0.180170308957054,0.16224410355649976,0.189118275035921,0.19541541309889077,0.591093326723073,0.1299928958385605,0.11743932428866488,0.4609920400564495,0.042750932850024376,0.18414624671256036,0.0,0.19471598996350198,0.18265659400405646,0.3256843825702582,0.16582315422864158,0.7030776158881648,0.11995133690435728,0.24101257003583307,0.19513480633794017,0.37265100838002035,0.04043351701368411,0.189892558312197,0.0,0.2266870253495607,0.272969872819996,0.22454988986142171,0.6105514289232823,0.36722528345351646,0.7205159432413996,0.3339511424974861,0.11505673130251284,0.018385599599424783,0.11456412176380917,0.10678618750888463,0.0,0.11209095146991914,0.6327514201858708,0.29584347960760915,0.30789442236646347,0.09832275971531947,0.19845098980874548,0.2474725833322875,0.2534666037797101,0.17426502135273314,0.21969614962654227,0.15193520986251452,16.718457737468867,41.185215310541786,19.93577954485434,8.381187334211413,37.33383263261698,4.52760686661162,0.0,31.880417695819304,18.885683130783583,12.231846920243946,38.5077144918994,20.751795433004794,0.05876057904929523,46.61967530597637,4.9121627898995515,53.362817286596496,3.221237135293759,23.41646440287628,10.07754665561174,12.103125860528188,35.712579451334946,22.69794710405867,7.75062617367551,39.52067293903005,21.62412416659091,56.200705894979926,21.235891423030218,8.452691602391452,28.77642369410948,0.0,19.362148481224196,7.162539039792572,39.99059688954927,7.840395867304539,7.963197583365309,23.356655935027526,10535,8216.0
