x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,F1,F2
0.21539946630482834,0.7277755357461222,0.12588355074632798,0.03057349400267073,0.5721871951574854,0.1941950414925497,0.12490529554864936,0.15979695385015869,0.01809440383477475,0.36434004468524017,0.5103784319657834,0.17343363555232993,0.13757472556376135,0.1591991879297455,0.20906532945026884,0.05259146648209286,0.05288630164821174,0.1013934436943098,0.1981785113956776,0.2809848219558321,0.22134477795832577,0.22349983140502105,0.15677206671672633,0.23846693304055694,0.001532329834557505,0.48296207265713226,0.13120799375611367,0.4086376537700363,0.10751680491904014,0.17023101972169816,0.061503987869463324,0.0,0.21448463735404513,0.003915126588310888,0.21061542345894518,0.32685782179070355,0.1820856990242387,0.5498248403358418,0.0,0.1304604452283172,0.00018139195847686842,0.06205806263558805,0.3625735230166817,0.27392216630196514,0.25621988741948154,0.34813360773069396,0.0,0.0,0.26873754740496886,0.06236057064409076,0.06726120813783645,0.28665404049576404,0.4428164533475084,0.09513302397520523,0.1810383067080246,0.25702005342148593,0.13164081531019073,0.3971416577457852,0.46076500989345004,0.2549275855272684,0.0,0.18993013886796467,0.108509561513878,0.07607553542291734,0.30753962123481915,0.11167124813056373,0.41954728776736705,0.0,0.060076306845522516,0.0,0.21749178980909026,0.10347653617277665,0.5388538562353405,0.026490974754195026,0.08715004936586299,0.17596831450350425,0.4213819805775339,0.19223355052172475,0.39651016390277205,0.1641651829683974,0.0556913109363453,0.49865718254018954,0.182815823937931,0.15842407174178533,0.1514708755487456,0.1252776485117606,0.05142872856241037,0.36280380123755696,0.05632506484023479,0.05581302585896683,0.0,0.21552682802598258,0.0,0.32513812216988147,0.0,0.1054835797096979,0.15971876410742217,0.031827201072455666,0.15027654880803462,0.0,0.0763305634194454,0.4186233938399404,0.055275029253163764,0.17502389878277685,0.027314783711105094,0.7135236835775302,0.21197628411493596,0.4022759818438778,0.09873925558268556,0.2088626312349704,2.7946639357336718,4.359819142249856,7.866139244432503,16.82527658768872,7.714725724241705,13.807088061434701,28.308330675157634,4.601987286450039,40.1510358200224,12.846647298903495,5.255231822973279,30.25213360363917,13.885536835484249,21.084142918322367,0.0,1.0618856764786127,16.28432663211713,0.0,18.117177366010285,8.612925850208628,11.503097805682264,31.47321675271857,0.0,22.79634987891306,1.7451362835960724,25.957955567530707,11.664930635368092,31.41364837950262,0.0,32.68901918425161,47.428714367709546,1.02274174292309,19.79786874378784,15.043051394373443,21.56183093567911,11.7966842284537,3.141461811172193,3.0915128603707887,0.0,4.995627196142578,32.77309562081851,13.146175050234202,0.0,19.726214710618468,2.7012850873837047,0.7769093407782193,5.683412133098756,10.706474544466069,27.36689402301201,24.564526325525065,15055,8103.0
0.01192318948526798,0.5925298850930497,0.10906412344392932,0.001285773602869957,0.1599405097726578,0.03721297754158175,0.24609330671844207,0.0882417998113309,0.1796518951171907,0.36714711298069536,0.3944586996443181,0.0,0.0036237319058998003,0.0,0.06932950983323372,0.057098851514792374,0.06371695626680635,0.002867319534704845,0.17774501497345993,0.05350327256895317,0.22591121100084904,0.230474427766916,0.12892545868059496,0.0,0.006514275895425265,0.048342652224419996,0.2165938441151242,0.37196632089380294,0.18648656637241037,0.1443403266820934,0.2287084225610569,0.16616245520410605,0.13564239583868234,0.22381303317516807,0.3660711067920642,0.11226237181791572,0.18104509195892982,0.43973351482514234,0.0384036530382231,0.5279746684409511,0.2364407621501862,0.1189970016959658,0.36709502425809304,0.18514231047932492,0.45196826109725485,0.2680133259423627,0.13198385980536392,0.3469445443909659,0.3900514230646901,0.0596478934306318,0.4590905311874777,0.20748200591363228,0.02674749188395999,0.2594323428829404,0.16538892038881295,0.531663308891388,0.34818923568387183,0.12436394009542429,0.3597179075826155,0.34165252603014734,0.01844086668173163,0.05535577156234017,0.043319707225368216,0.0,0.26519648329206175,0.22604345109245716,0.06422525272767257,0.08566089898865982,0.27355280536579973,0.3799980979172893,0.0282537307419995,0.38214305989132624,0.035024456573353305,0.13799896611654458,0.08177695478851336,0.0,0.20131998769830098,0.20481639308887042,0.0816185079407043,0.46844930453755207,0.23223194952475756,0.22519202134479083,0.12828998162337268,0.29352296778680637,0.27242714258094025,0.30492855296656945,0.3179079909432522,0.2782920914576878,0.22941340280657474,0.13993671719017256,0.12735158956288367,0.03149810746899441,0.47759750986286453,0.22013890135870065,0.471787161025893,0.21481370424994567,0.2433386584679061,0.23394095539430088,0.12913065907519697,0.1942187910493206,0.0891895835651702,0.32149861941607877,0.0,0.03143687900962978,0.006382296773573912,0.6428774604246483,0.08006298645487052,0.20535222678092854,0.13518212037384547,0.0,7.2045485233547595,1.1568734458011978,0.0,20.189716916013893,3.925050951185902,52.80903664740624,5.439926981354438,13.75848653989863,20.42706482081622,4.579820002932577,42.267186120851775,49.35258351521303,32.390907317126405,5.838834059022216,17.372304579772454,1.4749814106875103,24.247224526497426,28.99949974027778,21.48862116522987,30.384255215263362,5.376591755119925,22.274999526409868,0.3539472718322296,0.0,46.53683313433407,42.38045004647385,18.797390231719596,57.220968841650055,5.749483132313094,0.1701855889004257,5.5172048368337325,14.150922012424221,17.334838401913572,36.378539244916205,55.145895864347324,15.483451031272141,5.499810942378494,9.765233089243695,5.064842853214687,8.554889035039928,36.5703470385547,12.504152791227433,11.868092572685695,12.409013115647664,0.0,0.0,0.0,24.314336155030183,4.248605994592131,16.633566103638334,13269,9026.0
0.05007936063470536,0.6077630674317849,0.05906677697381972,0.22612103807023662,0.2815006083689723,0.04900522513926811,0.06432218658941789,0.09290058114540434,0.24773689848047906,0.3886299215991621,0.37755997165300026,0.0,0.18875040208861626,0.0,0.010631550417731589,0.029578751891009662,0.42716886548837235,0.03636423440484675,0.2808474485635303,0.05279492985237755,0.20659272348835908,0.3065120371016779,0.0925073437677711,0.24194624750014243,0.0,0.17254737166000012,0.20829051275052868,0.5023349830294699,0.0,0.1371659549252119,0.07325854334245624,0.21831428070761133,0.11081215846207365,0.4475992671471286,0.32423646800612804,0.07315983237462671,0.0,0.5387610445002712,0.11276718001747847,0.4371051489374722,0.13879714043512206,0.12140839169129355,0.6045145229559022,0.0,0.24699367542998235,0.16211787008789957,0.12489683659388473,0.23768658798416434,0.36268538841015063,0.1765778764105115,0.2948258928994538,0.34577373168213665,0.12855829359600413,0.19349636961717537,0.1514056863556047,0.545268703144306,0.4877116676159141,0.10827543985698698,0.1378575635098556,0.2828956989460691,0.13822388472194255,0.20299120601566126,0.03009454281270744,0.206485914273759,0.3820541900772652,0.06403088623265804,0.18724376312701901,0.10429397868002496,0.4968237960088253,0.34106879158034786,0.0,0.1733628602240512,0.18401202411919138,0.3918806167467229,0.045781869500650704,0.011317737144958399,0.39805645842811666,0.2042326291123632,0.05482311076901107,0.21212607208177367,0.1517877612213555,0.17446732131065737,0.17109774849522305,0.302131114599251,0.270938942868415,0.24347193826209418,0.38536996253038547,0.2673347584081018,0.18266407128450624,0.19624955345080475,0.3429242331183318,0.023236376781069767,0.20675408263783088,0.2200409132746564,0.49563479782512565,0.2849781686769948,0.1201658454302825,0.44785708566970517,0.10907804209453284,0.2763936495206665,0.206882740795578,0.28613927635427305,0.05136648287903335,0.09459624082927631,0.09942916474823002,0.6100911342335756,0.037113392312137616,0.25815479924977924,0.12779281128470965,0.0,4.9783180671751115,1.3749613597987218,0.0,14.5534514866445,15.63294212311977,63.90276589258404,3.2478949951003377,10.657070790325701,13.751310141876386,0.0,21.523061203799614,27.6342314092079,7.822763860475467,5.167292220904624,12.777749921897923,2.2556763195666236,25.54946050494064,41.80892569931166,30.606456676648023,29.497147674756295,0.0,23.04077066182827,9.536172137745208,0.0,50.40666043059417,47.70965896115507,22.32925449819829,44.05620118823204,0.0,9.180429310375281,0.0,28.792960036101626,21.727988402764705,42.11201351573069,37.2343424455927,51.38885654467184,9.01980260481867,7.783229320094768,0.0,6.467193851773636,42.748613619849735,12.009469955563269,6.635796673377958,9.466453989951313,8.963136846810649,0.0,18.065984648230376,25.555115285017905,17.451132158563112,15.205335330004617,13269,9026.0
0.06863148803453589,0.6010369933710772,0.10109660887344395,0.30711749627680185,0.1777658185221703,0.01002716809307599,0.368953544608965,0.08699287380265526,0.13780939405123435,0.1635084143737698,0.28870481180885926,0.0,0.1913726537885634,0.0991821349891274,0.06485162823263291,0.07486946030979724,0.12579285133876433,0.0,0.01710933788218858,0.016454749915984793,0.10726130540725268,0.2130836303876143,0.027912259086129102,0.16699397176193576,0.05578348014514867,0.19161602103278425,0.14599396908642812,0.33674220308787456,0.18616191292212353,0.36731830679292626,0.14508526504463415,0.2871223526219533,0.10646228365071209,0.3051297401027716,0.17393987682986783,0.16390749143668715,0.19015749044345892,0.15390586341040993,0.016106957229213396,0.4822238108758009,0.13716716579216578,0.08400468153629718,0.15168048358801045,0.005456819546245202,0.2308238479743457,0.14191968188481358,0.02773276460511814,0.27547410329422956,0.4057748277623274,0.05444598141867004,0.2978865885686157,0.3766646870902621,0.08444790470368495,0.33996351593528573,0.15360139247771157,0.597186062741507,0.3090608980129086,0.06515163745351293,0.2509969448259393,0.3522939993745049,0.27729771955967647,0.14983252693799065,0.292198071400587,0.0,0.48457091484591275,0.2985019281917293,0.12841733331725808,0.07930168402154106,0.13312855708391297,0.16177300535970954,0.10042670429777087,0.27386847730826347,0.30302049495171274,0.22325125612275276,0.024476179766925624,0.017344309779734352,0.0,0.0794303839692479,0.16524562079810068,0.019620157135951628,0.2311373710405286,0.0,0.26923061370318735,0.32927805718740366,0.0,0.32533262399102586,0.24915155680201373,0.41549837657054134,0.4711078371705273,0.11318436320634948,0.256482198720653,0.08808994166368825,0.0,0.2979381071216016,0.08047218898129044,0.08494116569637905,0.2576951764704323,0.0,0.012387619739469034,0.15523932693375675,0.029276141967207223,0.0,0.0,0.02358198529448231,0.08013867482913044,0.5159095004211265,0.20945221912244794,0.257743332411454,0.140549215007582,0.0,21.630707740013744,0.0,5.06402000059275,21.158706457498354,41.36700259532068,7.8772376894167015,8.138458748054765,16.031425182024105,13.664169565339085,5.481616530248717,19.521408357793106,20.077247676446557,20.744813128761486,15.803788752660147,19.980024333437377,0.4760169707103555,62.8397702326961,11.77913655204663,18.53235067569263,0.0,52.84752445238986,11.690073026529827,0.0,0.37009020812863014,17.122053555452656,4.920369394569847,4.615926836702416,10.308775108239125,3.7097961965053554,14.737107522553284,6.760955126860839,41.20768393419603,16.45447094766099,17.11096750831566,50.039347528524246,13.354624531925836,10.432340473665729,9.864787010661427,10.637072408471813,7.077421054000597,32.70986211062182,35.160595925446444,0.0,8.142856307398805,1.3291953106835837,29.46711366647525,51.22936297015391,20.93360873362037,27.958518916601772,16.7551374059611,13269,9026.0
0.1476425916734882,0.51823557350635,0.3779490624640831,0.0,0.15403487938441648,0.0,0.0,0.07026375255662204,0.28649748535826286,0.401805246611893,0.4751704777228515,0.08236047101753319,0.003111673047863726,0.4488261516858666,0.07598742020404026,0.18674579181964454,0.03717523936593364,0.02892445730743687,0.13590187866941117,0.06456334315029472,0.2961812853509596,0.28613379566229824,0.1796225392815764,0.20077426978062599,0.24117247613856818,0.030566943264021124,0.2811749820480937,0.21559396968637898,0.05687413455460545,0.13941343385720673,0.10396998445193804,0.1149766846668884,0.12399493585552279,0.43175957481335137,0.383694990836963,0.5864643001895467,0.06311795904956931,0.45275363019980547,0.0,0.2655116295815225,0.0788923724825488,0.34024633987488057,0.36984123747619496,0.32250343350070954,0.22386079513967094,0.0,0.22513653254431093,0.1482500983244469,0.2225242525473486,0.04049209792016052,0.20554289379079563,0.4090162232492789,0.04954679628912342,0.23171603961894952,0.1933034558634637,0.6725827041350737,0.222021243430058,0.24828672533469004,0.2420124696020824,0.2872685452683536,0.06106616664810537,0.42253228835232365,0.0,0.030500722243188234,0.338392837589461,0.30171808911161596,0.026357580958150634,0.12249116085926882,0.2188041853683832,0.11489299439104596,0.1595559313924097,0.17544621386198342,0.4572717168087556,0.30150803840643103,0.04819890998685936,0.4200746927720517,0.3848017455011905,0.4566047120493351,0.20084765929858597,0.038816653637880665,0.10688690782170106,0.33529679697208603,0.1354416601021165,0.3124542363140923,0.22163030366704012,0.39206321670035266,0.22163640008436564,0.36834878109111885,0.20857720340828842,0.2106275025025387,0.25812158079833813,0.11688759376010849,0.032224000714192444,0.056226427711944624,0.3720484657083483,0.3172632602700327,0.10971682082240722,0.0,0.1165396268600631,0.0,0.13107599579458884,0.30462307007521694,0.0,0.0,0.3319135020184958,0.589770848503712,0.02725800943389516,0.1727118368318437,0.22927226290303016,0.06358775158945836,7.8964435203680186,1.1140596070057596,5.1820787507213915,26.34494561730024,17.457045248726843,35.31063961952418,11.175508876248799,11.449671649326982,5.91027447915598,1.3144111704004036,39.7619697307966,31.310097511951707,14.391472319460156,5.096409023100483,13.644851166414227,9.757599336405463,33.470135134240955,17.95430271085022,35.752390873118124,46.8309191066825,16.063740038531634,32.78828886752157,5.311855939929288,4.140506241166182,42.70189870802043,41.93694500334186,33.60590471530888,42.073807446832305,58.98759719447109,1.0584994471846882,12.244043671045887,17.281774308036894,13.176542541222286,52.76108023283621,35.16054631402428,46.14991261992164,40.07466937944088,18.78225266589679,11.146838579849703,8.562605979177814,56.79145720454283,36.095421903869706,8.118846622671246,6.698548942458919,10.077556581427393,23.60655940870823,15.524652390736911,49.44513863254455,7.240235597705571,23.402867842171503,13269,9026.0
0.18162495899414224,0.5541615556652549,0.4054424298806073,0.0,0.4157557837309601,0.15923617548461627,0.29696780210521745,0.07354887142176944,0.31699114362701264,0.253969703024924,0.45352197056415333,0.04196978814636073,0.0026297649193096463,0.03963913761408333,0.06834096368869828,0.21299710711278708,0.08530175083811944,0.19743948152324328,0.12956300469538584,0.08748030585963305,0.26873204786519933,0.22989867231018107,0.4886158298155745,0.008157439708488848,0.046387608151932616,0.018127049514630504,0.2727119448920933,0.16928001453768737,0.1544885818283864,0.15225985093289857,0.09420354313038848,0.12041958363159909,0.09120760516750723,0.2296326011331371,0.3927988223012497,0.5751460567826241,0.04881259567149841,0.3424867676193359,0.027822363484764856,0.32542168784331016,0.032604191967990595,0.2421002059118969,0.48371827005829693,0.40123271045330444,0.28613394596017916,0.1614434327015599,0.18985206966656343,0.14968814669330188,0.13244099112465474,0.21667367521936268,0.30477139797479785,0.37028970304441666,0.013534395353010069,0.19028822847267748,0.2662481110393966,0.6448527396606878,0.3184609423019764,0.2159775466969549,0.46759669319174546,0.28729601072849625,0.0,0.05894434816706656,0.10435072203714298,0.024890318355457356,0.3104654459526967,0.3159432048815599,0.019106315297932924,0.11086717957088595,0.14102934886495785,0.41999929043306283,0.1318308000587578,0.3035608419028073,0.33941629732946993,0.21977086135076965,0.04501198383351211,0.0,0.4370020935596608,0.4483870019147597,0.11890442833725771,0.14617211375347197,0.15762305007504604,0.28554291224845396,0.16400090398144346,0.3341183500750057,0.2070048056429687,0.31086293966392586,0.42807190562308084,0.391816505615308,0.13630502093159766,0.22271996118999313,0.19328100053030095,0.05546298613772818,0.04473320030361005,0.04548273339339959,0.4888310740413515,0.40373126667997156,0.05820471042970389,0.0011643488317189805,0.14111374813748132,0.21233077987070748,0.07842440748237886,0.2944421922307376,0.0,0.20368760520871118,0.050249710585904245,0.560606219378065,0.10211653255599237,0.08085026314207568,0.29401284808779676,0.002053677664614457,6.63467731807344,8.14686822595275,1.7234190851310442,39.69911755497325,0.0,29.55408387378106,3.2000804141067114,8.173283179169982,14.068486752277947,0.6889137433699021,31.96870805118009,26.058797420811008,7.328621460481482,2.2557545944607873,10.653447454508862,14.896073099219914,49.72640712146952,16.227234640525225,22.205432473085228,18.895699206309224,0.0,32.32798656407083,4.150539441840049,3.6606006315935233,42.5426203540741,45.01026044012933,51.94825715255807,29.465012037149847,65.46590046612275,0.5733237405091675,27.2741397614112,6.69236100996265,30.360285129235418,46.754102312176585,35.95829060466355,41.2082194497237,6.610667347640882,28.216234700927398,17.452316611187328,5.6221507867176586,47.796521826344375,20.409076651755278,17.613924575727765,0.0,2.1690394744144825,13.345484076056781,27.738472053993025,60.18520706751294,4.7471988976423845,19.23230769272633,13269,9026.0
0.01576479630237554,0.5168063445266103,0.1940492552613236,0.48357315938136297,0.37486020648246116,0.07025543452265944,0.06724246341538342,0.11323189213554989,0.28178940992558205,0.3700072340612862,0.31022311292708915,0.02664135835214366,0.191285179883444,0.0009670331492050734,0.11601292797413179,0.3810282391876747,0.41326621854994083,0.4196283612303871,0.12202311555500646,0.013897561156855275,0.5289468763157448,0.04505797421512152,0.03220539214623347,0.2126115288051587,0.30532932187578077,0.27180594184272716,0.07592178085268583,0.3696604731468136,0.3797473368881905,0.10733638908339375,0.20555115960987091,0.2454874681403011,0.14065051422419103,0.18891721950694795,0.0766289573009026,0.13770147351340417,0.37867298778329317,0.46375632506460995,0.17144801854530828,0.18252717968158885,0.0,0.2312949702525053,0.39232373629745976,0.1531348202455992,0.2175728138612944,0.05604385079713273,0.05833910980893228,0.03628994617775407,0.3448625296628986,0.003019598175847049,0.2569846616949267,0.31622883431011223,0.13658578720379594,0.008240320615285382,0.1948655409557244,0.03792703867474066,0.038514458135930504,0.2787494257995556,0.12094412837672598,0.16461980042473118,0.013421503934112722,0.1051488309472382,0.2723246657568274,0.0009193464526141204,0.5016412892406974,0.18363376920414845,0.05000357973556481,0.12140705486381326,0.30119348417738795,0.21169913386461064,0.029413183882806247,0.2782944041748987,0.1517244574778202,0.02020078041048078,0.07090255861994281,0.0,0.010373439495615977,0.19838060060593393,0.2918337650051218,0.02541798752248937,0.08470664327386324,0.017894511536870467,0.11253736077635094,0.3714660394836747,0.21750949667582584,0.0,0.20907516078174115,0.39628323937724685,0.29035546691447633,0.05817307164155442,0.003411741830251971,0.009207909025759997,0.0,0.30973131258553027,0.2150993182806945,0.3018034582890536,0.21758406622665924,0.1636275910194686,0.09564265576945408,0.38863340663733614,0.05298876518901257,0.1813364416727898,0.14427401588154476,0.03223170866018719,0.0036442163734420052,0.5203455021027321,0.3356577675803636,0.21394139941579712,0.19206331343842906,0.09021735610033385,11.74188065118787,5.496708786900504,19.140423430775265,9.82423866340429,0.0,8.710988344496846,6.292293606849273,22.722103463667814,22.947282420250126,10.223819345708764,31.581928711898513,19.319824963546047,0.0,1.4940823360496025,17.76262541132869,8.487917871718308,18.42830377645753,10.84005784289918,21.185247490522226,37.58978812581005,20.93579705684219,10.025815506642969,13.816618547337303,18.85704454655888,64.80827753935469,16.82260666102932,1.2931736631702344,66.04857539740527,19.71197523017739,10.080405714558601,0.0,1.4228420717265333,22.623721073612877,31.20940011251305,14.869612103348418,2.5054987509267734,0.1681691577592685,26.42750818565156,3.328161812475467,9.278417066656523,18.152032315554276,15.440742743828764,5.5177768124601805,6.059735701142934,6.683414014442983,5.460365041491293,44.645376690757956,15.872884686950583,3.055426275806136,8.837510039384025,12269,10072.0
0.020674967757090268,0.7202080029791884,0.07484318428105963,0.07668668083262567,0.042953489746647644,0.011061966799668699,0.13976385118032392,0.0,0.1086425314683688,0.15819477735293908,0.19783571236539857,0.08744483830413612,0.038894412494451705,0.016258941256472974,0.0339927952842405,0.07503901471377752,0.18151690050294683,0.023488417768636485,0.1652901820355472,0.01313179839058519,0.04667774324529697,0.11899769122713852,0.1842561972436634,0.014972994103772574,0.024905083109817747,0.17469788020813437,0.12704175108624147,0.626838141445511,0.26815312282524795,0.1883509657757891,0.10899368761885576,0.0,0.0,0.05878845304317133,0.051097377202536355,0.18911533803714178,0.1614117090353348,0.15618100660836376,0.013182384350876502,0.17975258399791308,0.0,0.08782672318571012,0.27784340282041,0.0,0.20219046305249785,0.05286334820866971,0.030324988184545956,0.14488195765009837,0.2852683550262818,0.23381489075831782,0.13596389641193124,0.42465732123763533,0.03164160840668759,0.09160279139418416,0.1233565813664982,0.36986898822490505,0.010320506214994519,0.41306958440684216,0.43855364442149736,0.28181797221708277,0.11999884568649047,0.08856859940296993,0.379290708841451,0.06378416470694262,0.5524567840397533,0.2316080846360897,0.20764801180844844,0.0,0.1079105839216742,0.15782350086947677,0.0028152228953295683,0.17609540821903913,0.14438119143438716,0.03962781937470583,0.026601657464615222,0.019206733018681813,0.0,0.032435907750533136,0.24776008007364447,0.11241223549922465,0.2781403054715313,0.0010153895271818388,0.3763314063531631,0.20746209428787044,0.17513211921073102,0.0024546034182634678,0.17276994368088122,0.4088791657013196,0.0,0.0656501056660354,0.20598784888755756,0.05606700254556174,0.12248381260453277,0.11270445149051875,0.19445494190815696,0.14986980767888392,0.1514448313657939,0.0,0.4511480017395088,0.13899095198948616,0.10814362061874394,0.002106546982903429,0.11885906534158605,0.023475725090295156,0.14966578293755592,0.5103683476179416,0.4268063639798357,0.3185856664345638,0.10415017907040826,0.1455960044781965,6.3254136783477595,12.809552092094304,37.334504180335415,55.85960121479257,9.37603837039309,6.452215895311562,32.20636237175113,0.0,27.088403889596776,17.156563201063705,2.256038811882177,10.358899048961954,0.5414299842446009,8.494220346098285,23.90612177678533,4.981455103735268,32.10482047499554,11.316324474013504,14.75435344910193,0.0,13.294102447936012,10.489587386015621,9.721945933463296,21.495370987067556,15.907643967943601,0.0,6.12790595058173,7.805814133417191,16.697685481894474,2.8624778554059973,0.0,1.0688728343026177,4.030016745148174,15.61802037234079,28.756758366478945,0.0,4.111629997180902,7.023276452397409,31.19168906260006,33.718516441802564,31.129354649414196,15.525945585389934,0.0,0.7779582822246174,1.159451318060818,14.523788326777508,52.81774136776117,9.02972262247897,26.657079747568858,12.692289572150376,12269,10072.0
0.28520981483798147,0.8029374287804101,0.05337585716240704,0.36423473757313457,0.0,0.18237167406560006,0.1905596346637743,0.07384948498178176,0.44835173968646325,0.3860490023092427,0.15182405334337257,0.07525449113290773,0.0351974648619612,0.27091039170335934,0.12718254788796704,0.02608441337901547,0.0,0.1177771521065413,0.2492038195374621,0.10185425688090746,0.3847331301147124,0.0,0.08220661455064193,0.0263508178165143,0.12085230280465944,0.43921327507173225,0.0,0.47744723667769484,0.136050448222171,0.37046777936667963,0.19926015189629595,0.22098216670322418,0.30527205078423947,0.15332689196646707,0.20565387539429042,0.14306262036962633,0.08367429133258969,0.23890993972939717,0.1200792216226319,0.06137742833969764,0.10648709169525422,0.45311729968564657,0.10047791611905474,0.17889806680191994,0.7496648843327325,0.12650888666672777,0.0007325420013995246,0.06167268188669483,0.32457293531989895,0.0,0.18663311666047086,0.3270674355330934,0.17863961971000128,0.25718532163370156,0.09501212942781903,0.0,0.2845509723916404,0.4024218701800593,0.1873167664764981,0.18476930899604832,0.2847539009910895,0.0,0.06658203832776288,0.042747419661827615,0.5191304995048495,0.1995429735714273,0.2698560046638815,0.1619083211801382,0.1402337841939967,0.16401182253021648,0.19720993274754242,0.24742833659212063,0.19423545300489167,0.030867518543343464,0.17941481455851535,0.025706656877551644,0.37602292236797624,0.16727474146187993,0.05857079347238207,0.12831634939355005,0.027695802110137474,0.4252511107649907,0.07781823720299545,0.23609595707125355,0.4331697792511085,0.1466018879177101,0.0,0.21847324364256793,0.06191161796136626,0.39544132492015355,0.23423860919596223,0.05258980699226739,0.46204427058484177,0.01883217254289914,0.474375180854374,0.16520381824484112,0.15087709800032306,0.4277602671623633,0.0039199523771315855,0.05094407865106736,0.1746412914194444,0.20636120196302635,0.07301276560467677,0.1143141098498178,0.10510944667267688,0.5564884922615505,0.17836903589634234,0.30180013640241693,0.14308255743511367,0.10356316445246427,30.22072612562064,15.653686769337666,1.4301759698005476,5.097101866457559,5.529552311461007,26.842956016192264,11.887172972733367,0.0,6.1066837540992305,0.0,5.885435964419915,32.648405465935156,12.501901721110336,8.786384874293667,40.94297969796226,35.17897773659043,41.86243472598635,42.15614739371565,0.0,26.452064609789648,17.718286034763338,49.904974407431105,1.6322653383636045,31.91814459865644,55.49580204310888,37.45442508273596,38.28198307421042,27.851808346000933,28.527119434804476,18.305870750732034,27.152840950902707,25.21479780874286,6.005969610611911,38.77253152463423,7.049494654497602,4.181381935200903,45.78203427269912,7.449034508308391,0.874172242674607,17.02425778748237,53.94695338376472,37.2903646256209,6.319505297288483,14.36322523249928,15.361567092649233,3.562687338753955,34.2219142092796,7.288184522387669,23.98956101422729,14.305265598520727,12269,10072.0
0.022796996488147585,0.7062403220331067,0.27321129071172,0.0,0.20619819648989088,0.0019448094744326126,0.10580039445226658,0.24392747983619736,0.2303343567531653,0.22223682365726444,0.49173247949049886,0.03881704374993328,0.00490648908253117,3.831056397902491e-05,0.03328969762734329,0.26241030835069723,0.08987224127762589,0.46607260141762336,0.1368378074695792,0.03319187199591705,0.16215948371902061,0.07798638934359034,0.09940995485474598,0.018080642473399,0.36868297333380484,0.07254775225584739,0.2209009118943408,0.2667794567580637,0.0,0.020100671870248107,0.1313026917749154,0.23266876662163793,0.13190451390596383,0.1837909894766897,0.1893254258894838,0.33994968191852715,0.14536727039653125,0.30336864613090686,0.09992057921257019,0.3051866447166476,0.40278217499829244,0.04170055928736047,0.16855788373204242,0.1490964304659761,0.10465823085737667,0.04775048441311077,0.07209339830106969,0.3211736479872219,0.20260083647259308,0.5842303527397615,0.2430818019944284,0.1921311926968968,0.01904877081130045,0.1939673061115184,0.3527517056812345,0.25662590215654163,0.08486360179427012,0.22579759917004336,0.2549890496603636,0.048491428042969534,0.13184746183553153,0.03861176937347306,0.03191803225186987,0.011221456646048218,0.5156062928560964,0.23469523731177788,0.04911716329191699,0.29042012793326094,0.04752554753211772,0.0372904292542971,0.1933852708153977,0.14977476224764769,0.35126426198596195,0.1672189233640031,0.03905851217457518,0.0,0.18316150291382025,0.39627481273645104,0.09092874179400601,0.23133044791970994,0.427101784024513,0.18062021921933116,0.12472752675231788,0.3609891779312855,0.10563655800339268,0.0,0.03285924106373214,0.11781814923436867,0.1337328413168019,0.045586851405228536,0.41130400199640604,0.2585884739168775,0.11739654884743778,0.4634336145721201,0.18313250845428083,0.16175792782393114,0.03572025228243124,0.4617447179364661,0.05793495446839291,0.06469913361606047,0.1025367801398547,0.2955558581802441,0.0,0.04176870971422419,0.48880177520326923,0.7609205722270103,0.08147055552877859,0.09321985901144493,0.10659942340980848,0.230743481833472,1.555608131711248,0.0,6.585627335425434,10.901876143444914,0.0,9.204822124860689,8.883427427459889,15.153206771650865,18.33579854503077,0.7231540422208669,1.4185664436266179,23.014182946070477,34.22193003911019,15.458927303081081,12.03338003767971,16.994403376697598,9.772797145812337,25.610303591234768,44.775440785447714,4.2758722610548885,0.0,7.984469476142828,4.689735720710946,0.0,24.786231737890596,28.009411818665978,16.477199936668043,0.0,10.696831161312012,0.506730704743739,10.245220816722444,6.027324080410962,7.378192983920974,40.29141107568262,23.16251121166202,13.522614905703499,7.004856367992852,39.073011195587895,7.3948077725868835,39.091768240225626,25.471975983056485,42.83982023403124,14.833739901284478,18.21394196107517,8.315951028439848,65.05668676985037,36.084047692384146,0.0,7.683614774656136,22.392942081608535,12269,10072.0
