x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,F1,F2
0.5764605764725541,0.2302844139321552,0.2875085733653864,0.4721895472139988,0.6458181346486055,0.39270890426693983,0.20397186690705232,0.6577452270819328,0.4456934541476322,0.43640877195312516,0.3405851940617704,0.6399824110907655,0.9029617432066263,0.2754308903144913,0.3189073439068808,0.2410540085055694,0.15304603937721786,0.39824863762007984,0.364827159849358,0.12128256895077967,0.1569020544532045,0.10823345173047073,0.3894363811510293,0.2911793520454714,0.26003465614106036,0.2194383292994822,0.4613212138878001,0.3721347748994624,0.24572180203376404,0.13003871842891657,0.3856600584222773,0.30450489178114454,0.885739749890257,0.29487243938597973,0.1272897285143253,0.7471681170512633,0.4158259086105256,0.3930970957533222,0.2965607055643283,0.3467013455921121,0.30797037975660696,0.31777240625986414,0.47067049122601357,0.23634555173782423,0.5067647595381903,0.1600543865187893,0.654292083659598,0.1780512538574671,0.17570085120149534,0.29122259499954684,0.182344550409189,0.290732121735183,0.19146236362735639,0.6543625807197128,0.2513462327417636,0.472745851083436,0.4770513211931807,0.2875171979787237,0.3549501000691416,0.21093248316657262,0.35194534371892855,0.40824912046136913,0.283987265364131,0.44801738768841187,0.384724209719196,0.57006422543339,0.2396606306438099,0.3020949006633988,0.4102124864271868,0.2418025843701697,26.86871467750334,55.13313753287029,27.422774117673413,46.638028830061906,44.35384134439717,15.424437626447064,80.0003995866946,12.56528395607235,37.79397686288605,33.49596006067007,26.92528358755107,27.877274951345136,40.82064258181988,46.21193070560914,24.580616419929644,57.420014831968984,18.784025944281773,24.928713427155177,39.83842642959434,59.974991749977015,14.862318953711027,42.08216744113348,53.35393423333734,5.29523681218565,59.39075895900195,42.43202361832751,40.72746190342659,22.89507217888318,80.78447065827764,37.65419299560911,13947,2159.0
0.2631232780424706,0.10148465563100194,0.04998418701573877,0.021706925804385335,0.6509063049529216,0.11798135356919347,0.23847593393013405,0.21207307673401993,0.19744097629671023,0.2264695760279578,0.31734906657370865,0.5697363495394471,0.5334467116394683,0.06713749133116784,0.16537987126567777,0.0,0.22246241664699282,0.2585674651320875,0.0,0.1671968862698678,0.03538445311131526,0.09630674600586214,0.3919337553570199,0.4234164896566648,0.2979197768365097,0.223385523848909,0.10250107834593253,0.4054786686234721,0.23994119197497962,0.0,0.32760105503341824,0.2642795274762829,0.3932841416561491,0.2878745603288076,0.11485279333315353,0.2469315682109824,0.040062633869440104,0.3053620946348308,0.006229963695366632,0.20379008115975128,0.17869755534155699,0.26535789635084595,0.17353863498743893,0.11750299806656177,0.5835948472933671,0.196691819585689,0.6457455401676224,0.07955190205312257,0.22761326262270593,0.1537530445089112,0.1266365727888377,0.17964374605458927,0.019638642170084417,0.5246497853027366,0.2915176406323637,0.4251498114077964,0.3649151303710291,0.20676507426690133,0.057325413527288704,0.23415216791094934,0.12119852388598715,0.18493959087998174,0.3058414003287955,0.5965544690111186,0.26797765761993214,0.4738927583494383,0.21738923478737038,0.08578148191486863,0.11099965194320809,0.12444379812448905,22.80822071764483,20.948375608400184,25.24344638659754,33.75166889615864,4.683268431379299,22.52937883710212,27.404005651862885,37.07966711838718,18.02960453134766,10.316456606939175,31.79228079967257,6.542555941770052,41.23229414012103,31.00955891085116,14.424845432066046,26.26880170065557,5.668394876217981,13.228897739707394,27.786067409010442,16.43267029176903,21.024514319211438,34.94378849845129,10.362729598034031,12.502068331488077,33.35230697913918,0.2405181572217578,4.086872058167773,30.434962639892767,16.64143845643429,41.802936926450386,13785,2201.0
0.6191176139874198,0.4064845855746375,0.06831772836287994,0.26599569879098944,0.5569900369487945,0.22601605878213216,0.32746610647557306,0.2644475404824342,0.3670455184417401,0.22500453826376607,0.18793541735650615,0.7649585378852892,0.8487660722640211,0.17310511078180107,0.12632575489513498,0.36853283537196674,0.5535055126207424,0.5301331641454958,0.20006102443464435,0.4642828477075729,0.16536798462479307,0.1592659747995522,0.33867727772191747,0.5330862868817493,0.4161575041509703,0.4187935049108016,0.3291906751713175,0.46956615217908837,0.2329919422353148,0.07318691487324087,0.22568258439980357,0.23123618963411613,0.6870223378784859,0.40024089304087507,0.09239979065327089,0.856758456416398,0.11794242368569158,0.39372381578299104,0.32799706850225296,0.3724949805575569,0.17305712904394435,0.4159632853521794,0.1694403927205414,0.3235130956554288,0.3295863674463744,0.3168191981660049,0.4053318157503501,0.13737519520223443,0.29910866669350206,0.30211262408935646,0.38973255598853795,0.30311333867072865,0.14559699365581358,0.49596649002659565,0.3459721694837945,0.3247914659442913,0.5159518454782221,0.27262119597041473,0.44135675992457746,0.09631255659316892,0.22746229086619474,0.20086409169599082,0.4921762686328154,0.6038605581079513,0.4248278280541028,0.5888866364931064,0.32241482554692763,0.3897548498530059,0.28253991230905073,0.5727552148756341,53.67552460529396,21.375561856972688,26.130936796028852,9.089811511762687,27.89618034358849,18.86784656249492,43.97700011259102,23.556008205836147,92.80573488743886,30.681230900859397,31.239688322637463,25.041395990191447,45.641115391277,70.9149291665226,84.32157301715843,57.04489390920017,59.483185328150654,22.80374639050198,17.899182611720754,20.26956593649445,12.811348656299002,45.467558931114205,77.34612445136821,38.359420674550435,30.45608011252628,46.95840451298628,65.64143156008913,45.88642635515593,23.99091016140104,40.7684661764847,12404,4180.0
0.5233463877330934,0.14363838079488495,0.09692680694941601,0.18289421134427697,0.6081098249392249,0.3018149393076796,0.2562656240431275,0.4073655048222593,0.2807104954242053,0.23028840515135762,0.3044565978613299,0.5031046224554102,0.3823043457648899,0.2176324447943823,0.26791641311196834,0.6058282836430879,0.2415963581964533,0.20286776252223576,0.3847619860808836,0.001879374007189983,0.166541491890551,0.27726789857516443,0.41418274228032803,0.11234867382431994,0.35453650303523454,0.17477843233659376,0.19284452189526782,0.2974124217380337,0.21114597211169986,0.3834863349647078,0.1795262935550016,0.5175848207848655,0.4839979781363339,0.2806056141823899,0.20344801695354225,0.46109174450119683,0.0,0.3818957912539978,0.1835393325554181,0.0207262433861789,0.04337141146998346,0.19445136507021346,0.6384176002090876,0.09644077798139833,0.009700478268807156,0.4098722087078426,0.5807004553073247,0.12429772957417766,0.30892961221634374,0.40084937833549017,0.17222836841764744,0.43749074496613716,0.4799266454385277,0.5816185578673208,0.21901501132125312,0.1534830640827383,0.23579186409597194,0.011646501792144028,0.25131071396899995,0.21945060931763705,0.20056573314180207,0.08452876514443866,0.1644587023739527,0.5825439522310909,0.3401015076562547,0.5595500651482629,0.16051519541255588,0.16008225647898233,0.09746613549094951,0.07376223845415317,34.90917361849837,3.3742995106890086,9.28238033065092,43.623657000934735,25.346438086350187,6.980879563994691,25.350457370079795,38.20037840976567,32.212140048625216,26.73289543879643,33.57603559823244,57.994341486998984,42.41268169931529,28.593147180798134,25.81464185870505,47.11717008317733,8.182413920787287,32.88098425430473,27.176911709532394,19.504662318043383,37.22542261378674,50.33368208350902,28.724452992303373,1.77308532705712,8.00955859624473,0.0,19.665980231680976,19.63912808222866,48.745690443653984,8.007489954880995,11785,4228.0
0.3013180620692862,0.0,0.004637431866839424,0.2831353627174008,0.24710475826529024,0.0,0.0,0.31536875781090773,0.1723625051442511,0.2523759309918352,0.1601721150534719,0.524052831905264,0.6039834571795305,0.17304907339812237,0.0,0.666035381405939,0.04999453269758311,0.2355606994043274,0.13864671723657584,0.1578573058108777,0.0,0.051696151688408076,0.44544914880544295,0.15717815502638627,0.154051425966915,0.42558010512714617,0.08477423089468888,0.37125510976512566,0.10973149704636821,0.030095824361805534,0.32841519248441337,0.4180860619101677,0.7008259210090441,0.2047419039944435,0.12612728739568468,0.35101684999234883,0.23478302116960395,0.2944957003565333,0.7604430017141166,0.1928662173340082,0.0,0.21278508304118293,0.47419537178438154,0.015783438479985305,0.5659964483053953,0.3101788330561924,0.4612938732945079,0.3243397662185452,0.1494578226749441,0.27236231476455847,0.2358730661387564,0.14275531479370684,0.4617374504364724,0.5418371487028126,0.4089684316987257,0.020410066035725146,0.5426476524009733,0.0,0.18405493880762147,0.2339320903317198,0.3139363480022475,0.42965820905645713,0.35769018886984466,0.14609527564431485,0.11926982633145446,0.44747874126982834,0.17520637457317167,0.30993179970537155,0.052893341288904674,0.17327880092378833,7.118251580038577,26.875233277706442,4.386578758562333,36.60152084614923,3.0396908521171193,19.877709338909256,43.560641905538255,37.99447021449395,24.21161695227469,7.521092820117972,9.421113986556707,18.61633971554562,13.593178014976395,42.91781727973803,12.681088997458167,24.51182939188801,16.65677045598148,36.30920325968862,24.86827710849645,38.598531997202734,24.711857958513985,45.39928565387771,7.999078302104062,54.345988248865595,47.598776879174494,0.0,15.2824649322216,22.388411637213213,19.1727327630251,48.294567172802786,11162,5150.0
0.24585772563287694,0.12625821995231137,0.13060734448548317,0.13624474878354165,0.0678198851747901,0.22057234096197134,0.09531031074998611,0.20755616691429435,0.07171070445595275,0.20977116238646046,0.17174382549330497,0.5758117761593463,0.583273955917959,0.328335976644308,0.14026783505468432,0.1932850239331833,0.005587522763081557,0.0,0.16980186817160814,0.18551316647879668,0.056155836605480285,0.06434328303807159,0.24056094068164435,0.3375554137208,0.4549965439265511,0.20282347754110983,0.0,0.3531286697726962,0.0882115645266134,0.07965439419344167,0.16180275660596055,0.2764634822760639,0.4795697680289517,0.252949788700444,0.3793402371575568,0.33012147468835756,0.21612237836521744,0.25108651148900435,0.1874437689297255,0.08252216239437132,0.12519553734525654,0.36579672463851054,0.41485695269256045,0.024711122083345784,0.5561096803760699,0.33301603313520156,0.6487002735521084,0.17499420003053434,0.11414812622082635,0.11199213242251449,0.1028155424274047,0.29515580595383784,0.16790853533196565,0.5901754351291321,0.21946685651498143,0.3980265645703397,0.37885838142298744,0.19671229423817296,0.1042637897853114,0.015103339039385428,0.1379526955802358,0.2742906718842709,0.25431650029574515,0.5200763862150971,0.0,0.5873510562512309,0.3806932167091416,0.2154023416010324,0.2076685833359209,0.2779888374496066,43.59803016760971,17.927128876103637,20.852366845299834,56.9479189860438,8.37960111710781,12.832668280030294,35.94237502280719,44.3361452336719,9.28855325865735,40.900822308281604,9.35847300058565,11.15559764808777,31.836246533249575,37.85811979325618,11.67642757555341,22.078199173065585,34.939720824265535,26.629722075692808,65.03437513960273,28.558409883008746,31.026836111565416,16.129210358506107,28.204096486725078,4.155704412010816,38.69107563187706,1.4392534802900077,10.135245467718835,28.940401821448916,25.99866799644014,0.0,10162,5229.0
0.2505091034584493,0.2801904217897688,0.11958979873022246,0.0955973828807059,0.6405959359005524,0.16784926307703227,0.12241773037494967,0.4722733183320944,0.1480627031863504,0.2574561180894085,0.04973683729485018,0.35883149300016504,0.4540727766514917,0.2204205300061427,0.25755264424367275,0.04096957148967834,0.22386196132781172,0.4465033237637661,0.41947530090607155,0.5048219557504658,0.1590165001079831,0.17306766222216008,0.1823882558211582,0.03449501542202665,0.27473758072616816,0.008349574093247882,0.3293885868797279,0.37644202637792346,0.4002472701658253,0.1191829361716151,0.30508766480107147,0.30753588870046394,0.3613209011435255,0.18409671434361563,0.34977894458358705,0.14709210792763808,0.5191573954326875,0.3550466402924053,0.465699341417525,0.3903580205192177,0.23161393678058273,0.0,0.16398388845369619,0.18669184332321612,0.5601204455291986,0.39034542401080724,0.6748297924378784,0.49869426914223125,0.09402429886306002,0.19101484480167374,0.21296983471545555,0.21432043599200487,0.13982364453305948,0.2652787701947951,0.24136361843220577,0.18258126596848326,0.17028023957533278,0.1255543866131719,0.17186474013772055,0.2077386892122025,0.3348241783883045,0.11998852767749815,0.29136679799907644,0.2953709801565923,0.07525934576770137,0.7379840330048599,0.2100876880866617,0.16774713961363794,0.11743121022388085,0.18260125601472682,24.347129211048625,10.890173747299475,4.919928434472431,10.473798173076148,44.59981832464156,22.324119122678013,60.89825662682645,39.22301451306848,36.505144700180615,16.173670494725982,30.984886370988693,0.0,20.422805515054275,28.19812388116864,20.76749999237157,28.721642501258003,11.267790339197518,18.589014841307616,23.523089860653872,47.672380263538855,51.600561124868605,37.064677513787956,17.526172187813135,25.381038701371736,19.916284951657264,19.944849332958146,52.5149517238546,17.004566847765943,30.708690883919502,52.04996789976879,9623,7102.0
0.11732280920748328,0.43411031317888177,0.27523680207515155,0.42446451129207097,0.289365740647224,0.36058303756358556,0.4063147608167689,0.0,0.20356799197428124,0.029254346089470154,0.19343429588542868,0.24341891557286902,0.6055456837960226,0.038432188136713494,0.13308868638875693,0.1690063166599083,0.26230763373725435,0.2616603205906983,0.15495922830478054,0.32469169661320674,0.3041729879318812,0.30291252052659823,0.23287026729599433,0.45021730671921234,0.1891873091825931,0.20351356848347404,0.07813811194827602,0.3384331561531255,0.0,0.05054638152951468,0.1416002984861014,0.5337576759887284,0.4610433925823584,0.17368446032433044,0.3246290904959067,0.1683394896804747,0.14536050222111305,0.0618605989453136,0.15293231540367117,0.5916969668845213,0.17564178395721258,0.0,0.10983092656664092,0.15896859205098987,0.6035012415014288,0.3286345751552133,0.26338773575717955,0.189889269970459,0.385003742103856,0.2410972345204627,0.4332957453123708,0.4182516496612304,0.32915391031752256,0.0,0.060382853740873876,0.22610613203591823,0.4226299724395537,0.629991173068323,0.35757141022739614,0.1873540368556426,0.29192054452079497,0.08792997663555344,0.080110534763511,0.05163104121234905,0.1397582169257775,0.5015537659646592,0.26758719270857045,0.15510695812695344,0.31558593386155215,0.4172666102511541,41.31809900377917,44.87568662945615,13.933355257287682,27.794669235793904,4.238611797786031,11.567521598011286,6.660926637146492,23.221366340616935,41.5623931180759,30.500146125975384,21.621622347448067,19.507630565468656,17.214128479262694,54.352723568567214,6.145689115833659,58.32338385779313,45.96872885705325,68.25436772722333,10.577068169237156,45.40289173233737,32.53106095124468,23.41661511354622,18.673505794479837,15.950892055260104,18.57728178155156,0.0,3.9394813757111686,44.70141015916053,25.653488749233546,26.572245233399386,9619,8121.0
0.2554542899379585,0.11218880613610244,0.225116209695074,0.10322828214568196,0.4640439692286767,0.2692850923484259,0.18070898171775915,0.44291678615379143,0.3148772480888844,0.3974614630101184,0.1808012747848675,0.5845843899410202,0.3348385100349615,0.4098401843877167,0.0,0.2932324288010118,0.04930456141328783,0.0,0.22636105346009916,0.11696289214913094,0.08982661935592094,0.3557380881656148,0.438777131044796,0.18531995648336175,0.24749904700066067,0.14174339269962538,0.18381276204395128,0.33528345256934255,0.3512724693210182,0.3566069939609144,0.4054229153840949,0.24799924211539578,0.4823536117701575,0.44754290755098736,0.08243028194515192,0.0,0.13546964624433985,0.3476995480015234,0.19024234362589787,0.05091679645206455,0.03989131934019635,0.20761478370967856,0.48851052844460446,0.07889983575122003,0.5687937022245898,0.2619816998781588,0.5774838214028916,0.11556131584774237,0.18456233737453867,0.10942532281286131,0.15686388848132354,0.1979481512590901,0.18422535490084485,0.6432468545556229,0.43657515846673056,0.19645557194704644,0.3155858230542392,0.06790306147468522,0.06400283581552299,0.13037621510732916,0.15746394623320545,0.3931400255298422,0.4371413448677257,0.33126817364637867,0.1689576147474569,0.6040865331502583,0.2251973724664397,0.2356328951860592,0.15038743574922855,0.47439287540128305,17.96291086723607,9.810973013738119,6.622719156608449,37.10496266524545,32.637437185817994,5.748504944326781,46.816981628196324,19.501893888693598,48.73197947149955,10.010209296596704,25.751130719619333,13.20534857308415,61.041224851775695,30.885614460389732,24.146486080416203,35.57351820607443,42.43539658581885,30.411223728805258,25.771797726955075,27.503003415959938,15.159601794006834,38.597798702580704,13.204807390797898,13.63881932470682,0.0,21.666330164523117,18.56438540582404,32.788379583886055,21.333502346072603,0.6954490987404596,8543,8159.0
0.23299403932360244,0.21645534584450876,0.0,0.056733975188521954,0.7930361703633446,0.4015716546143684,0.08689247149217558,0.4092044966891544,0.14692590354198568,0.19052936651666724,0.12483398647842878,0.3446761646209864,0.44404528433897944,0.226190762755867,0.2531706373858868,0.03899366985367055,0.22768706021025842,0.4947708315013139,0.31543773320359586,0.12052963080204776,0.2586191169940922,0.10257429402086242,0.12497743430985384,0.0233503403705749,0.1731226161089418,0.07896503681872452,0.21982483147645304,0.36976577767670177,0.2342083672726295,0.22314326397852294,0.29001388518076104,0.19917025279980366,0.2914505257391232,0.16867907376624286,0.04530795296027999,0.1443904108581384,0.519338672964778,0.3739952429255073,0.27966213007051005,0.4396747379755181,0.3646120582995749,0.0,0.2384241630465827,0.1554650788995328,0.47567133718969,0.16916459431682732,0.6119527915315368,0.09042276430396784,0.1262531073399349,0.20076423849888458,0.1735800690069992,0.35443328840950966,0.263349098897707,0.3234992186082775,0.6419057610651965,0.32013035318511474,0.11587062962472208,0.14147580216625608,0.18613179713435696,0.18635909278309246,0.2976001991337095,0.14173279765444638,0.2072482447997917,0.5312683607907314,0.1514948594974725,0.5715539173928329,0.08637469338843516,0.1706583314641653,0.29192899262225147,0.15532344570142728,33.347086247352046,10.71521293839299,4.617517676744248,6.6342279296584525,47.330654701053824,27.150687408939014,59.76997977171759,12.043665690811256,29.446244884820672,26.1414718415735,31.231822551190742,0.0,24.927397753168755,20.434101653744577,18.379641851178643,6.410947265102371,24.04236505601866,11.03122557237953,23.200578362640215,37.04893218511352,19.08972760186485,28.904754884878052,12.099889894931628,5.501793861495717,32.28926131766396,19.292298596426555,40.00080117675063,15.58026832763981,40.35337799396102,57.17544627146184,7623,9194.0
