x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,F1,F2
0.560314662433446,0.45173073874697584,0.3936474526036873,0.5817607682180771,0.2633115637470712,0.46279560142828996,0.3880158841699344,0.30604181809617936,0.9664189749785719,0.44244534859927703,0.2121875382868521,0.5430295799149523,0.5805516437088969,0.257385291452373,0.8656737565410103,0.9670113466517948,0.5104286510354493,0.6536800001440373,0.6269782788441892,0.15866258037823458,1.0,0.27759904683462766,0.5936530944095915,0.35957683597923046,0.5103600042933333,0.43483737459895666,0.6080409387385188,0.648845723990301,0.3215982695316508,0.5062175766960172,0.3204416600697289,0.37603126396322134,0.31563300748316786,0.7661825203823313,0.5439673462380631,0.281475814083612,0.4330603255651616,0.723514810110031,0.19610913211587488,0.5651829447593905,0.804916258418353,0.3686428258225169,0.35519207526219876,0.3356175800984202,0.4787049072390984,0.6065306402184099,0.7633144029356163,0.5645017263925236,0.45814665089195084,0.36487020653794133,0.8581625999911595,0.5578333046974948,0.5528608111065231,0.6199790977516277,0.40134069319189214,0.6226252645899236,0.4502588303897618,0.3935261868466105,0.37396892483494265,0.4450996027051775,0.7865767388589657,0.3180416690327878,0.31347004687027735,0.34115897473371704,0.39339261983498996,0.4677085686326746,0.36330169198170675,0.35600909392888636,0.33346772803478075,0.6313530508142738,0.3928392413959516,0.47716860187375215,0.23988588645671138,0.31590502619199584,0.25102325625672184,0.43528706804365186,0.33301632605004344,0.6250682443984541,27.159519031764027,82.8949616830435,54.10231700152653,27.94236986735315,50.65244300902317,30.293926867486853,39.392686968979056,70.81102166993078,45.70815591221242,47.407962495261685,56.68857314793075,46.22637298887503,70.04718528581716,47.28368406715794,44.152177225821916,56.37878246242743,73.18464891861947,26.37533281920486,46.23136078052803,42.76275247256088,69.17565003630207,37.8233658655375,42.89189995062083,39.88464163802136,16835,229.0
0.6119665745585273,0.20481241624651975,0.2889260351937976,0.09893030610192986,0.3029904555657061,0.10528962597313768,0.1967532119050922,0.1477440091773526,0.2357449389692742,0.2794180941211258,0.18371422081452998,0.4726229217826854,0.09521709696198985,0.0,0.23835073637737503,0.28360123000257675,0.12141248260894262,0.5946909166724885,0.0023717518118022605,0.3104619319542603,0.018253089636481677,0.6610870164862077,0.20440135615007798,0.3751117935795,0.06640561260392337,0.06585929680072605,0.20104453052995053,0.32831643036178776,0.4069596850387935,0.19542156950865686,0.4025187788216736,0.19136551935225343,0.2330979530122209,0.21114248746023492,0.05342644364303201,0.18423227462164088,0.012416209455671356,0.1469430641409455,0.11812870989728895,0.24949213909477305,0.12514679245306767,0.44668596180657394,0.2509557436871031,0.47219790394718947,0.29885813135041867,0.6045339119573262,0.23525939077667116,0.4543296372450377,0.06849419725576028,0.0,0.21588270795304457,0.1356778359660841,0.0008745274752390032,0.5080304135474941,0.5310732741475263,0.33477603704423364,0.015484942953693008,0.0019957575879974766,0.14647329209467425,0.19610433335960273,0.22063004017859492,0.06146300826222065,0.35845111258188456,0.014285248859106798,0.29208943930346154,0.31314248681126355,0.04345785759011344,0.0475936786367734,0.10886388397332107,0.3060065370943769,0.4179180386701456,0.11384615164248313,0.11911777313334261,0.07480165334123554,0.16965595050347418,0.09683612460311616,0.22244661753710449,0.503291354163601,20.039226833707,0.9778014296186158,4.657622501548066,21.061430965272038,23.073834208127348,29.147923267968352,9.968959712207417,22.155892804585847,44.909185448000656,25.887414376286088,17.159740886494394,11.372278670959423,19.549560015005586,37.317433688796925,14.546821899360186,10.966516982705222,33.19681100569673,1.019391711270433,25.20346198756536,17.68551156418104,19.364792129961224,47.534928956324705,58.94175854436171,14.74879226481292,16267,2099.0
0.08140944648136801,0.15464662754098069,0.378118381659845,0.208726730374855,0.3085517191323832,0.3837585239402409,0.3130765532412742,0.05880269704495657,0.40399621483619896,0.3969739796806266,0.1540877673672075,0.2675793394397272,0.24578218275132002,0.0,0.11688981720616826,0.25044213307149904,0.14102651566894286,0.5281413989831272,0.3667001136510234,0.25991436870930085,0.1390162198027181,0.37114888032397403,0.34773086086546223,0.3660942491222985,0.03220298282280632,0.14368892025638136,0.3342219054653057,0.3558371980616224,0.058305264282312,0.07221167697457434,0.21827990486136145,0.36139844892462625,0.3764602832239389,0.4428708934097132,0.1702017894723686,0.21014001465955057,0.0584819576434044,0.10794623176918501,0.17397436391380622,0.2603960467901868,0.016135503471810354,0.3679490352783031,0.29231130420264,0.2587148508447779,0.19611142830180353,0.8226236993989522,0.0,0.3198564698346482,0.09997696890359824,0.060978119432902794,0.1578470908556562,0.36052941979024355,0.0,0.23973455957226192,0.49049208074156836,0.30052290047908464,0.45883395698506046,0.1062911404084593,0.1931397511697092,0.20976796655799723,0.13840104861453834,0.1630637939730243,0.5750015365098418,0.0,0.1552581577520662,0.23455015347383326,0.10643279541289362,0.06526316542561193,0.0009186126392569406,0.26946025211529623,0.16387935040886373,0.5017254675538954,0.1272759813631579,0.17406956668793427,0.12000842288520419,0.4067813932791447,0.12973995357930246,0.5812375890312016,22.114272978786673,14.597845082362534,20.168200872673992,25.188573483700797,19.970342327421026,30.2220710189342,18.435681580352266,21.95128174747371,14.797074531778442,8.435830600426218,33.49688789797348,58.750245221364345,16.82553124083442,61.421973737250774,19.222695563838556,39.732304396134644,26.915590863952602,0.0,30.627177283369242,14.652258930405214,15.693576236512879,3.3532807753869527,24.775922859037582,15.475015652253893,15594,3196.0
0.06976638603647943,0.347113050015239,0.12566941979378596,0.11582800851044464,0.2571986829508358,0.408741824885197,0.1042087995583863,0.030481304092788965,0.288409399203445,0.10943496792461245,0.2426785295483826,0.13669405211559937,0.0,0.17448190902404498,0.2096539113427196,0.30554309000347074,0.21157065191289412,0.6410184676820208,0.16520399378334752,0.5039557157219183,0.11751333581572831,0.5777393373896679,0.4435710301642622,0.30776053952595617,0.13922042061265377,0.17181843192781657,0.22907597903750304,0.3326478048288851,0.2230888976089033,0.45938960238427323,0.41416621943903886,0.057384609330654285,0.3559942496285315,0.3405162047098066,0.1450263574978546,0.35556173057652535,0.018783837563311003,0.2696421552566608,0.13817929610016405,0.508186249531972,0.0,0.36231859233625036,0.4658870675010989,0.24384233870348493,0.3115120011695206,0.2390021911707313,0.2982696069257954,0.10793849407086821,0.19879279983797737,0.12133951633320543,0.13901156160952477,0.0,0.08052471109954412,0.6538021842768815,0.31870809791905386,0.18114229623615288,0.5939729128652923,0.2598456177668929,0.11501020186132231,0.04413060224406894,0.10129689406389472,0.1602691936736615,0.22637397475041848,0.2043371286538897,0.12556140253658055,0.24466532606661412,0.4569279707831251,0.06876032375501091,0.09898411786956227,0.25991293960890577,0.3173594886972224,0.4020900135739825,0.43781559658875974,0.12016235912373845,0.08325690105999692,0.039795295338782635,0.1660850585119632,0.5182027596578032,17.292250248075074,14.06605089167554,28.39978324872703,40.968364184669056,27.235787101729258,27.68450024740676,21.314803816217374,30.781260914936414,31.97712038958688,23.0552327659925,27.30692456351366,36.89897993585306,39.88597522451064,43.6465993758873,30.88597540442681,32.04816813682047,23.80259614416446,0.0,41.52419568893433,33.62181239161805,0.0,39.47408087932837,51.56079210201201,15.361122703523538,14594,4096.0
0.08450711218920853,0.1601036849864542,0.34447666166613394,0.16302649459861385,0.1172190206714033,0.17699966727817198,0.2728216008314093,0.2059003170430973,0.23266670884162788,0.3461995586258855,0.10211431434798332,0.1832241580633106,0.17561681005928625,0.0,0.2365697895416678,0.2541665338835556,0.10659760388861414,0.5463978767466461,0.32125986409291063,0.24343540104923406,0.3862137691891084,0.5845091376653534,0.3511393639620867,0.4417703886510714,0.02262945800624428,0.13261235420630285,0.4907282276507953,0.3070890282745615,0.011948915348675745,0.05372306297328477,0.37647991275693954,0.20253918558566597,0.3625401583108776,0.39846980559242073,0.43465895614943406,0.17529058428769853,0.0,0.1419709084827117,0.15397234064596815,0.3006164066878092,0.23922546894729507,0.4529708068619285,0.2697348599198456,0.34768560713202556,0.1623530021389742,0.6993463157828278,0.0031545497679790484,0.20502886957053518,0.11619249356075227,0.11395759314566223,0.13532338233056182,0.4650936850652385,0.03514592622182911,0.1508955347442349,0.6707365031732295,0.29680903389461677,0.3747685651635819,0.32176222008095656,0.11256579626978956,0.17984661912467076,0.16479707854374603,0.15944495257184704,0.5109311468071602,0.21355802191146492,0.4853892411140431,0.26226725864376427,0.1477144630362644,0.23936636085152424,0.013438910838364296,0.22285173240773729,0.1139645913371436,0.5759331427057112,0.08088977694663399,0.3440723946761299,0.0773352110023636,0.1693286997693516,0.17530132021347394,0.5408493297259602,21.126049768615957,12.893047321970839,15.09743370585876,36.628568763059945,6.651306334327402,28.052761916179982,34.74993077905344,20.843421568431,18.738456341627998,41.115840465195525,32.76033480852945,63.369101906841514,19.705961054350663,39.997889510297505,40.284388504690526,40.17037331696914,18.460903410578727,6.705199557210628,30.470028345696765,14.236303903026508,32.766545581621415,0.0,34.6783612499676,7.46637844406197,13594,4228.0
0.5227096553845518,0.4100737650710265,0.3373898719495927,0.18505924656540912,0.2885466661810227,0.42048308383212313,0.45225825582271706,0.3768564756376015,0.32456161128749483,0.33990887411798937,0.4869736940609966,0.31551369869157797,0.46865771425566377,0.2048198736338288,0.5596549256912146,0.3572796437575052,0.27535044535073155,0.6384063607669307,0.6426779022898675,0.5110137804653481,0.3269105528913238,0.41512905404507383,0.7840833397002853,0.35404254391073614,0.11128016226459533,0.3589791156693517,0.29297461356878973,0.35499048180655973,0.10184156046772999,0.4595319106988573,0.333290407849853,0.33456779962925554,0.353432870897773,0.4318897987369036,0.1577578248852341,0.37919680147605256,0.19873710257457777,0.23651777254044284,0.4585538708010204,0.3581643024102237,0.3737791879985114,0.33503141583156903,0.6470644713243833,0.4919985533456665,0.20277952734499619,0.8262809457423754,0.6331157758444049,0.13144218730126975,0.18366451621990998,0.46454578869669017,0.14106687851776,0.37786939080990867,0.5948294302130943,0.6749265565044968,0.5633354831200723,0.48926457022599623,0.5371728921115577,0.2718740405630272,0.12416158786998573,0.11228382576357407,0.4230086326513176,0.19801047050712495,0.43318790071290636,0.15695869019323627,0.327717981161516,0.2623380224213233,0.33385849057055855,0.28788548860616264,0.11455788860819784,0.4741755100120645,0.5257898073535123,0.4236575986549318,0.20706890697306185,0.19686828767914727,0.14238295897283904,0.39935106093693395,0.3452339242645401,0.5797208454414651,18.435920292749636,9.339238166953226,33.00990160330065,20.498530635637717,21.661917695900577,26.770152093175902,20.853235084719625,53.91847913205157,38.75392372881888,22.698743391894162,61.42396813692633,61.952494633003376,47.69719810308801,65.63797228578694,20.476848406627866,32.48953464574754,26.043845987151588,28.41727031241731,34.5580382343012,20.970446504818383,73.18727747340752,65.63030329930977,87.65645405093731,15.247828096578477,12487,5200.0
0.4156275401935996,0.28167438668418204,0.4991718728342076,0.08292902580513048,0.27623029256225007,0.3876075295114256,0.3408223702124132,0.46159251490836056,0.25751653473826097,0.3164639724737616,0.5331079416608829,0.3910013178492836,0.3779554120216812,0.18831909346160133,0.6301039910804309,0.36563563513256064,0.3474225848242104,0.7595824116684857,0.7102437927780368,0.40017275977355915,0.4144001088156629,0.3942479602851581,0.5659980407755235,0.24876322524926875,0.3052330152997464,0.12712377916148704,0.579614181551431,0.48828324701118186,0.6382300000716093,0.2554790138704034,0.7563808412158353,0.3284465424815335,0.2565309938177894,0.5917185730728635,0.2772697496144169,0.22019284440211695,0.18076330617355182,0.4856019394031753,0.29166817536149764,0.4545938293982916,0.19695222713265748,0.258551379793321,0.6217167471227032,0.7070079371402658,0.4152639770512284,0.40097366911900445,0.66368482718074,1.0,0.3556798971211283,0.32880141728386925,0.15461309854957428,0.32286829001290585,0.5226831802210119,0.8062142290632623,0.26296487316881806,0.3601573150769187,0.887817037618489,0.46439437363541003,0.14032389012635893,0.3013410735143999,0.31566087606117876,0.6995309634307875,0.2890123065148505,0.36512691574776535,0.2926860060589069,0.46084506493089705,0.3692192913849831,0.24336082224204791,0.4014957186780581,0.5025962485105162,0.2320527928028228,0.3321523786455253,0.4130591055715178,0.3486388427908286,0.2846175815179876,0.343244925613602,0.23098540918078597,0.8731526768410289,36.95381388469888,82.92470701686307,42.83932182626493,16.498892412766615,46.130488618337544,11.312134182489064,13.807916894521359,50.224582014163865,59.658073414453604,38.70187203746649,49.303568051784474,39.56363408731247,42.23917870415708,60.286587535084394,56.19874769786962,51.62437314071987,38.847623915835804,53.752700372117836,28.061695654852155,43.080079613836475,35.1743182727453,65.16397457262349,26.605029033345183,51.50195396619598,12408,6226.0
0.510917621551331,0.4301825327644984,0.1020449673178633,0.39514871523661044,0.0,0.1176255142793173,0.22252675499888686,0.4959862149431336,0.4458015286027193,0.0,0.13901537782019585,0.1390599969947494,0.14394569457461964,0.23794268542735156,0.3267372326996446,0.07709022567363473,0.11783336438101218,0.16934004379039902,0.3879161047303448,0.19301052506209407,0.3053536907575046,0.2771104776047715,0.5535823501879896,0.5212101857057693,0.33983079589002313,0.16208129276565966,0.019676576232232436,0.08848007712178899,0.30506390932144567,0.28709021264090584,0.12107755002079582,0.1879011481317294,0.37360554137022445,0.015192493399235923,0.0,0.19993923708835326,0.49744803071726423,0.31178129482318284,0.44002711217162793,0.25450699735824117,0.01519126681181354,0.10735749560637206,0.12441370271177114,0.09498008241787867,0.11332893114580353,0.24011500413454348,0.42785264164389897,0.28651306311260244,0.28651015663189094,0.28260742969109615,0.4456065116064331,0.19790862011366883,0.09280222674307358,0.019025913177922984,0.33766476207753543,0.6428718567448024,0.29741108487378853,0.2546262802682974,0.38219436405796425,0.1657839413790228,0.5790027211150505,0.21422077972250292,0.16640487726242842,0.0,0.0,0.20710682274857464,0.1311412275974575,0.2218613964607363,0.029698475429923037,0.6625826030111306,0.2579624855649522,0.16178051586191278,0.13965214007635166,0.15062123350293363,0.09686237068104901,0.0,0.20932278773515992,0.7009155341949788,22.363082801308376,39.32840818882292,25.025013114855636,13.341850249491856,35.10907372039223,0.1694916115957677,18.302544896008527,16.85506141783484,8.435852142936405,40.398501678827444,35.325926939541965,7.018689503918072,63.28735046985207,9.650090589732294,31.385001556043647,45.34358218798229,57.257561984489726,3.695876214082211,18.937237982844547,8.46069627513645,43.65525603364902,36.80229736824028,26.214265283928185,4.829195432937805,11673,6229.0
0.6919469181087343,0.29416648952389624,0.24002652776556085,0.2622947962085781,0.15696425473550213,0.40098164840615824,0.3933701555059985,0.19274633928740154,0.4070232114725061,0.4420719491085833,0.3733077747482241,0.30110802332508185,0.06031832825267429,0.4641280796294846,0.1772794797441179,0.1215910942429407,0.3851339349261483,0.2804953626486766,0.4842531468999629,0.39662607552024676,0.4799175529861719,0.460290135642979,0.37627552181856444,0.2117135362106249,0.5921961992888457,0.2561509120586923,0.3078446932350483,0.45384953407913026,0.2844596425954009,0.7255570359715344,0.1692349886171607,0.31606171342871126,1.0,0.8228819647863457,0.14677630596312458,0.5171321012549221,0.4047288654003788,0.3399450235953602,0.10703291624680805,0.3391046620655531,0.33757607973587034,0.5614868621815942,0.7323778780910334,0.2641193730954834,0.7257374614265725,0.4462296656078278,0.5499480053937146,0.5597025596435077,0.4039793464422291,0.4672667446685159,0.14167971043080158,0.20497241746381803,0.35961529066703085,0.4030788391588698,0.7800334068091,0.19684086833441033,0.365773535804487,0.19870148653237948,0.3320424924379426,0.19644507320697688,0.25201262556386805,0.5374659985933414,0.4997369418252341,0.40068042836991813,0.3461423524059345,0.3960741977952438,0.10179037226853788,0.20467897698999804,0.2309090968802314,0.6987261753968179,0.12432986244971582,0.2114403301917378,0.3230070158117646,0.4097810152703066,0.12710993524425357,0.3806584460121687,0.1069564756152501,0.5386640032570335,36.06291982535386,6.70800078463031,55.96465518761142,30.850197333174624,42.529868265927036,35.40776933120179,25.869175245566918,34.32712274363118,51.95403483089605,8.35677547195544,14.377356375765123,53.96431154480619,52.62555762150262,69.86188876407883,32.855391229756364,25.89199759312381,33.74345474262469,23.167598521193096,22.553405763698173,38.48833704345414,58.28282339173601,59.09625374697425,26.22380029567318,29.28302336281247,11673,6229.0
0.23356817817580977,0.27107716494438105,0.13808862026454977,0.05196678833520792,0.0,0.32699117654646126,0.009735959890545227,0.14497044122147587,0.13999968982186017,0.33515726504918314,0.14144728349732627,0.0,0.2773619806986536,0.30482163112415434,0.4054554330140772,0.39402244489907395,0.12379975317758576,0.6974114451154885,0.34022052920432866,0.19238887310714936,0.33355256827745067,0.18241171195922912,0.1280915757160889,0.44614932430449616,0.0378489394362011,0.09825850425806999,0.035445580151530265,0.46472886762977916,0.23262819337103557,0.048593213416031,0.1990924198652553,0.5222045064662771,0.32518810468361264,0.7696946432499026,0.0,0.10374883510473526,0.15581600692035186,0.36709746903081053,0.2580082721783443,0.19643312817695446,0.15976808575460313,0.21913889704107353,0.19825366589722015,0.2468431775667529,0.14218926241348595,0.7816015288573194,0.10602808264514517,0.21339023998367812,0.39948121382050505,0.3587393058967361,0.3083762011175696,0.24711606613103174,0.270465543101299,0.3296233136583853,0.2880510040441484,0.6220904344219435,0.5478888845691826,0.2967735825399588,0.296039606686895,0.39594180221154407,0.11309191571766161,0.22853737373999153,0.42007222223656177,0.12090477029435648,0.3871893617141334,0.3658766810983102,0.39467250356687755,0.08421829434556673,0.02242894861434978,0.6119446971058781,0.3449696108802182,0.48445889640495676,0.2959053793856606,0.15422461091901335,0.3268463250403052,0.34055242274198533,0.17789852895575237,0.6190718741041262,21.384229112020904,4.483100132354111,9.906427214702285,18.131291941146753,34.141856931191505,22.961255159704514,24.81178681930318,24.82046384495394,0.0,27.079782117389865,18.49727781851117,22.922180811972556,28.0406746098821,39.515576815883556,45.39162935779255,52.00996614479797,25.60906252139626,22.41691034107567,26.067177458211138,25.6825548336164,33.97309970011556,35.634099691036475,32.77572629350378,27.557137984910167,11594,8198.0
