x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,F1,F2
0.2716076135644029,0.15278631542634546,0.3605640055541345,0.09824111533247878,0.5940020097856059,0.39042969545048545,0.016776727943264902,0.3440669526119725,0.15670505434906967,0.1396304441196555,0.2565341073297568,0.45421665952161305,0.26155739468096173,0.2625336078602894,0.2122355473428887,0.1846888367186749,0.42990541985897657,0.008429523168614747,0.2878536531546393,0.05595131236635083,0.3374477066313551,0.2321496342354545,0.08105662744984457,0.5492976353623591,0.1701941841193296,0.2444662381262464,0.17337587369670784,0.16126694979342232,0.13230545385328593,0.09881270523399213,0.15816152209862758,0.20121384779771834,0.043682427491470666,0.10847476521187124,0.1397705830960276,0.10167981433481546,0.17394940539834156,0.4762911051135231,0.23819752915359083,0.34128366283378675,0.13437459250374925,0.31892954688240543,0.03830182796566038,0.024838642541265166,0.30542848349255025,0.3717887974885144,0.3641514355608047,0.25968540220442493,0.32809864012124196,0.10960447801237258,0.02365399890703366,0.13819343435437054,0.3449184084830679,0.05193443378620856,0.37179507639363696,0.1717645722985187,0.42465328267716695,0.321994047175743,0.25541938032732114,0.5107325706201467,0.18398211011804477,0.36666514622757834,0.12013882939273701,0.4725487825566761,0.03570997505128422,0.02822078164319111,0.16741380274617404,0.09978715219428777,0.07469826937049244,0.03171337749624236,0.5325266525194634,0.46514261365496135,0.26567564230222773,0.31320540672162017,0.47404601182710665,0.0301810320526288,0.08232363426881167,0.15072329371818738,0.27708721423622806,0.2672792480543043,0.1603615078746199,0.18178101421398152,0.15925098526077286,0.2617627902107973,0.18129650569592265,0.27912488770128,0.4844493070459591,0.13881290059981163,0.3214042763034809,0.17345364464608087,0.08196950664312053,0.0716190984138492,0.04727970229245724,0.1565557781715013,0.2598891245194586,0.41154839144011907,0.0973885929532373,0.6021087762491544,0.2808182673149784,0.10735792408066383,0.623599419993625,0.403749964749106,0.45733115722419637,0.06009074593413134,0.15223458136338616,0.15621551262909505,0.25358571759981335,0.2559778077548063,0.25148069720581184,0.13359306077042005,0.37942167340556665,0.29541879079550976,0.36206858362677163,0.2882169387124369,0.347694196812523,0.22115806873414479,0.31783495551178287,48.706063434690364,4.456832504803567,18.455709384580313,28.801889926071023,39.09349860262094,53.38359935385638,27.601502212212306,31.68862503097267,17.15643144275516,26.4468525067606,3.489097119332439,5.935311292522373,4.671310953793655,23.217088953422333,47.1575243619816,48.360394538398815,37.1603345109194,42.342607692513724,34.81036780446359,19.266158871012248,4.607318842466013,4.5035435128293395,55.54380099077584,32.8872704694062,39.76285732844403,38.12477047277554,0.0,32.98458419613997,23.83880175063765,18.768040789772613,18.26819275234627,24.920125664405973,0.0,14.948931233193573,13.229792030909275,6.432867388923992,25624,2061.0
0.15914182164424062,0.24290442579263027,0.4094790644927323,0.0969833772489469,0.6074041720482831,0.16950177399511032,0.035153512960431205,0.34620217831019107,0.4855902512078877,0.41815146036803047,0.3937992202043823,0.44185931842233833,0.2606735391554388,0.21158664145158715,0.18185820321549948,0.18065886376857135,0.2930130993235868,0.0,0.32739608502692846,0.043205153458306444,0.3170777799207666,0.257614241057941,0.16359497639682036,0.7032490865245117,0.14569660956425404,0.303790381162659,0.32845088254104704,0.13915462087908623,0.22779224589801483,0.07899595800543759,0.3890212571288386,0.14120609224412947,0.0,0.1902093772388511,0.05700711364095726,0.11013359266980675,0.2517843593028744,0.4225024169947761,0.21084276405381508,0.4091921252333335,0.150927266181815,0.36686041563641836,0.07359494771206122,0.1052117269245324,0.34232552624948853,0.4121284067619718,0.3190495037953915,0.26471074813241685,0.32427741606474964,0.25100226549639904,0.0,0.2909897230239384,0.5158199101727898,0.058601540153341604,0.4476048425264687,0.3190838614452789,0.2948392046102546,0.17939180294191498,0.08306230038150184,0.4363547221603089,0.12419733247588287,0.4245642221041419,0.08766975560924249,0.47953633541859647,0.24601208924330756,0.015308279031892386,0.23110402238771394,0.3348384266807082,0.08274527373006829,0.04782432998653647,0.5969887441295855,0.7718597091919148,0.22345514529678687,0.36444061645358217,0.4272901985496524,0.027801582394824272,0.09071895736939446,0.13674413553954626,0.38639366720861196,0.4012215093380769,0.15037354996652608,0.14265461893050632,0.17618161207983646,0.2375699573837716,0.3633103773362013,0.17838266954817897,0.20885552489302195,0.03633291704707577,0.1689544726028595,0.1025625779388472,0.29708514016465365,0.0020946301406637264,0.17899899741115693,0.12176951188105983,0.3405080623294081,0.3877014810346502,0.2402977202978515,0.5725544713631138,0.2873108491264188,0.2902520356645402,0.7531348923706218,0.4792326340181377,0.31477194702392497,0.10986241659775103,0.19742700934298138,0.23575588568541872,0.22124173749054127,0.12474718511925792,0.4714864024804253,0.10255791498790984,0.4789624237377579,0.35422043303640216,0.33134296489616843,0.1781518641719532,0.3351484315943605,0.22784649996412965,0.3822747972653506,58.77077410861753,0.0,12.811361536455394,26.96218902710841,31.79468093502068,41.21519084732226,50.72010018406753,69.41506917830625,12.45815139714765,30.878245341785558,8.29461145103962,6.2235762989633345,0.0,25.62403625914491,31.340481038716696,5.495323158794804,45.2461068437332,36.85329514497251,58.75905195102057,19.075246752752903,9.159093250189525,6.178795942138721,65.30901373112022,28.14121858252787,39.54820654250112,49.718108872560684,0.0,30.054569458067213,11.91322582506733,35.49756654419902,32.70876098885397,38.30391536852923,2.0191427755966265,34.0638489018058,19.8375886965432,22.377682096374386,25624,2061.0
0.017444779248872444,0.2151912048418117,0.11180793636540085,0.0,0.06339189327984465,0.4020469920164855,0.5957523199727732,0.12423088537214999,0.24553236536344641,0.03215639900269322,0.37273769369813226,0.15751735242145534,0.1972579975281697,0.08629822540090253,0.20329274183107357,0.03844419749316176,0.2657336153541214,0.20461917567975219,0.22317648852613814,0.14052960750620344,0.2684201531519971,0.08573257800995787,0.13689361021819063,0.6626893095878215,0.29897464480175506,0.07057906206217134,0.511393635956819,0.0,0.0,0.061501357758544685,0.36458384695733825,0.42407685373498805,0.1460143567375404,0.1253592023059023,0.17273073201750733,0.20144830517608509,0.1056364710898213,0.38822903010866744,0.0,0.44805513228822863,0.02594923973690863,0.29258611562253656,0.2484507284042269,0.11643271103499223,0.097040622724376,0.572589188168918,0.24283010964450252,0.22148909501400466,0.13281235463779498,0.5377848655544442,0.08837113136367694,0.14831507886258447,0.19377591962747198,0.16741855603549213,0.05672547388048524,0.03645950183831561,0.2334600308633917,0.42976585094623304,0.5152073888357687,0.13542766045316815,0.16750620442446623,0.46511070121943887,0.21782676888247965,0.14177899687891976,0.0,0.28852197806261964,0.4583130855416456,0.324209519043284,0.2316286801009966,0.2004694063287244,0.25455276129721655,0.13414936274690642,0.13955219964978327,0.27508688314083485,0.15612265768647285,0.061503510134846395,0.19613512059036337,0.4047309668879233,0.021715185559429556,0.17872881198732243,0.17296605550658764,0.1031632227323505,0.10593827675675159,0.2675489012740549,0.21289674165644012,0.21559227453745963,0.09001961076459575,0.13529793142838425,0.20356162470466643,0.5011551946709667,0.18312176097535363,0.23543991210238252,0.03294778257155694,0.050832436989660036,0.08244652415193812,0.13291191816828116,0.2240126894655651,0.5541637964855771,0.4340006690952207,0.06408520266763704,0.6240046190447445,0.07300953747208686,0.16389071854727338,0.0571163808345592,0.27252815236285755,0.2744050748084657,0.20283473048055223,0.1201719832445596,0.394195131297911,0.09356279604255043,0.1321492413215793,0.420041012906061,0.35669464798953576,0.0719578446261677,0.3995856188724731,0.08454641456521443,0.20909916033471695,71.5184964915716,8.050414529625492,61.50030327586424,64.9554732925765,3.7582204086823703,30.97694878812792,39.318635082238785,18.81890600685514,14.28332797923572,29.265273007322534,3.780109354790692,11.28951601042872,31.336843570873302,15.453899657562182,15.132786178351385,0.0,21.16899820859203,31.672940654323597,59.22706413314414,13.398882672873192,5.366092680644675,33.29298775165478,7.1661905862123145,31.22136406543676,13.643718935783891,4.682112146665714,54.72679374794159,18.651871748002176,15.834367469607471,51.275003285535405,1.4462607701452723,16.2266928106046,28.683900868481217,0.0,12.05437474306949,42.73016011630493,24889,3111.0
0.08719665791414438,0.009952066917207542,0.029979234218464122,0.06967754678703557,0.0,0.08473313450416942,0.0,0.3155940152252764,0.2128134288641686,0.14538683004566877,0.0,0.5022585703091778,0.16485215913859913,0.09146249447119778,0.4633797469023629,0.1413821076603934,0.13087060630090236,0.2922014420139483,0.237145643466551,0.07685448978586536,0.18702763271686174,0.11284007171559993,0.09446473007120793,0.09466883586764083,0.376594429371524,0.16473349053562703,0.0,0.2619057272987568,0.5257793470799236,0.03751542127622476,0.0,0.43191302731574055,0.22372173316250532,0.48641939982130994,0.1514332031567685,0.11607246700546638,0.1966274346619719,0.32121724437170207,0.11865157026105454,0.06835402676665148,0.10299266761930757,0.14505975586508316,0.0,0.42544230201357713,0.04058389275726078,0.3376616839621558,0.18542913487009746,0.02724196957712932,0.4261435765096254,0.08212279027986366,0.1671079642279185,0.1018413711693983,0.2271584771380572,0.277918332609214,0.013759269200840734,0.2198850037696412,0.24393956160770838,0.2321188111387501,0.014484521087448847,0.28458495594088873,0.16716904744493039,0.39257078565512354,0.10450535816070311,0.32123558542404285,0.5873266844168439,0.3151446457513759,0.20133327122513764,0.16307633535320132,0.06269443998898802,0.015269698786450653,0.0,0.09891567946395398,0.20575471350381994,0.0,0.23551472708333296,0.20257994477956714,0.06473751904986606,0.10171095000313704,0.021006508539355317,0.30710836317736284,0.24035565941537457,0.0,0.014870342931198741,0.08463247330480991,0.21000662421671473,0.07587510400810557,0.26186973054139623,0.02591476129288909,0.17511784007774087,0.3173965970762593,0.22509202312919474,0.2110875594883182,0.0688157933398533,0.6062169916995148,0.04971068855733368,0.21941461171659302,0.11787092918694647,0.09472963428188426,0.11083688942214069,0.20869746666451525,0.7024765589089647,0.16009732122031306,0.01149136681912987,0.11227399702286463,0.023028719485399946,0.18706531781649793,0.26255923250755975,0.1737860956884361,0.07953569619030312,0.19565224173221762,0.18124067144598383,0.42791190345170416,0.0,0.10549624150127924,0.21368375347497082,0.0872683219033053,0.13888176286550863,27.295679766535738,6.351881012389385,37.34547489432386,57.29092307231005,0.0,61.36737192051051,21.823218089309794,4.894833613633368,15.976858226329798,2.5774215625290515,4.9984918225785036,29.072304296438336,32.13459330060813,29.896360215753376,8.174154847971126,15.099395536253473,31.805025312111006,6.667687130182676,16.50809431537997,20.04274400895237,0.0,24.069553079871397,2.2343002551951625,8.685830031627694,39.35915155450058,35.172728625374525,28.529253214591566,39.637627755545765,0.0,33.21897024547998,6.449755846837332,23.553463266967142,40.43041362342225,22.43230919203557,10.434929093604453,30.89649149620698,24265,4059.0
0.16149673625577352,0.1385799388868348,0.0,0.07695158415926989,0.5894951832598324,0.2337149229935839,0.17666608580911242,0.10063016590376841,0.04418562623055898,0.20554974687969554,0.26754402804328714,0.45295212174800786,0.14922776965575152,0.35899935145884754,0.07467219843222435,0.25102351301034964,0.24838121716048947,0.04171369285431503,0.18903296872581787,0.044091940142772075,0.4105728496667971,0.27585888466718267,0.101530880238209,0.6927800214951007,0.3316378267579247,0.2256549454316305,0.198852425465677,0.20024123504035948,0.13783360030219968,0.1230326960711575,0.0,0.21745460531709787,0.08560174447555188,0.12501725229028066,0.2663510231699766,0.1023497942602465,0.15401417828469816,0.44468024396091566,0.24266186681296348,0.16782632319653903,0.16883921784179143,0.23756763383005877,0.046728677068297426,0.0,0.46376154314976875,0.35804056766442677,0.5940239982666331,0.19995383811775236,0.3042956031559396,0.14817613026351117,0.07812298573574061,0.19245350935210714,0.20615017557740817,0.20872982436492293,0.05785087399936511,0.33547004404753794,0.4584222607739844,0.06827469030851813,0.296429326543972,0.49915828993203704,0.20673830863194373,0.46012465482382403,0.19181095884528238,0.24499772524749547,0.03302422258808925,0.0,0.37680181767542575,0.11184580729331195,0.004596579835978462,0.22714807890232747,0.3393153750651765,0.5433146702503723,0.15733816020820304,0.32129740524621553,0.41830373429264534,0.031148173407882365,0.20281727606454383,0.09818143733174013,0.4262382633533595,0.30617128243708375,0.06736266294538978,0.25789034116721904,0.31099635979532536,0.4223861054730629,0.15922362114115038,0.19666613808476208,0.6154824856194699,0.22699909731596518,0.09038220063919714,0.1443871225602078,0.25632361591863906,0.0,0.045264961064013,0.19055326411341217,0.11558144457271255,0.4587546515578427,0.1700493921197694,0.5084723827802355,0.2008953086713084,0.08727629580640195,0.6603710794029238,0.3469379667218921,0.31001539927411403,0.11010955933053886,0.2830428670815789,0.19172094062148987,0.24362032090759222,0.07417380462588019,0.31080338963097026,0.14904951866888783,0.38066825265130455,0.30209469414392665,0.37013998374492874,0.223772351359102,0.29186334694496896,0.0940289095514378,0.20482131703190515,47.18162929021757,0.5163178622927538,29.967886718061898,32.62756728131515,9.33793076828096,27.361543250582503,8.760500764400247,6.849574455620874,20.20932776017228,32.12952997909622,14.915801208672962,11.98447975520408,6.424891450993479,8.792019694588097,30.9557523782389,20.438165837205933,50.125833476243805,40.87040751847195,41.53077124049402,26.66248506706261,1.246462735145877,10.918666226562904,40.05208434962949,9.490386938335346,20.017693728068224,36.8817898363728,14.847010584644348,19.265136695186797,23.229693248552376,17.959535924023314,12.584083696869495,23.623283382461075,44.66182429048688,2.9304969503321594,11.099457975669907,9.966726255593773,23624,4108.0
0.5128442186858299,0.3239642371836443,0.05201676562017342,0.0,0.30825893468713933,0.08427334710893508,0.30121986076812957,0.09363262428102317,0.27046551265539126,0.30003847524984595,0.3460882013903949,0.5706210839381165,0.20171049198321425,0.2981234406761225,0.2130373192122257,0.2604449546359572,0.3763988838292307,0.006192960981448129,0.34345829724548405,0.39780415329214974,0.28945088442778505,0.19171870081311673,0.6017079054963711,0.6287934153383242,0.12881889673188007,0.3921840991379639,0.033775546093931914,0.2641029664956927,0.36614017879025573,0.009853810028908748,0.03936213097097082,0.10076988203772186,0.4158914328660544,0.3497105770785525,0.10987461756895021,0.23911022716257305,0.19803304107430308,0.2945915676123158,0.27142595713160556,0.11446811456479002,0.1716787869744073,0.2627041578449117,0.4897621326290899,0.3343393207978033,0.4044645825169892,0.25227436068613046,0.2669497918329597,0.2541737542105216,0.06768218823036662,0.17115828918168666,0.181046700417658,0.07151000387775241,0.623070511748203,0.21050086768473752,0.0,0.27266466981431325,0.059094388866215486,0.33720998031737676,0.25030913972484037,0.016826680375306453,0.2278086413256494,0.08962264336938727,0.45574907987120483,0.27443588642876504,0.1339965850983979,0.23420419766219572,0.10211454819918135,0.13615242152575913,0.6953309339662381,0.18296181283322957,0.2784875897887038,0.4516295176579155,0.37942174499673353,0.0,0.2607606437426287,0.170959940905314,0.0,0.43406164778112055,0.0,0.19334601562224157,0.08299041880821179,0.022829415608393945,0.13295859864829568,0.3455893005659286,0.1528237311397453,0.26791155634473296,0.21498470136212106,0.0,0.03798733222020175,0.19288129891478833,0.4328841822201434,0.25628191047289234,0.04142709280631102,0.514791923378693,0.25293122685504277,0.2853860386168741,0.35075868082835193,0.6577047036376636,0.40869408062539414,0.0,0.5152712005976579,0.4105633104205635,0.06857859581983901,0.022459914336038264,0.09254158827085487,0.3047396884621977,0.24306017637021626,0.20048753558539248,0.5941169674112935,0.15354989646003456,0.48620558023190574,0.0,0.13135332191499557,0.3787023743931745,0.29929722776558537,0.22730675930792482,0.08184636169030281,0.0,13.332102861586309,14.478112157376117,61.4781845032277,17.235106202015448,33.13910374996793,19.09274851960307,32.25080931018397,30.718583501632533,43.5498082428415,22.825236212239847,22.522375967165964,13.63465756744894,12.033386333088098,23.77651541457204,38.64713310040687,0.0,9.858516285269538,39.75732481769397,37.81732516214619,9.682317239211788,1.4518122773325812,38.08471012185759,13.268281297325068,22.397757301020544,58.56478207069259,30.039235520984533,34.95443300605487,28.29580888667722,50.37065337220221,27.41536346869012,18.317709325923015,55.245381896444094,2.0937088797529904,23.104860595761807,0.0,23424,4123.0
0.0,0.24636878855415764,0.27638062350981274,0.10852979687804466,0.10318850967183146,0.26238599893462294,0.4146109484418108,0.053100822730501845,0.19187898558726954,0.2582360259368087,0.10388238912842475,0.16509443835653193,0.3263624677291924,0.11216997451806952,0.10498036194893658,0.12538134194524048,0.22682205056502205,0.13466001083360446,0.0,0.17272884742159603,0.27083016381725733,0.06643954739564202,0.0,0.5397631348442222,0.15861200022030675,0.17529752237136387,0.28507900889929233,0.08405803389450038,0.33369874683641865,0.0,0.37477957533976464,0.017706832922882665,0.12070763072055701,0.01128137648765128,0.16639369079765287,0.40454901741740623,0.07109592010529384,0.2515859488573037,0.21521969588123113,0.2024203348060155,0.009822644707805767,0.2714140215202132,0.008702291295360848,0.025163932246850262,0.17541813695933733,0.08001939493056247,0.11888196564749423,0.44827986315529167,0.1274071037900534,0.0,0.0941183418756533,0.3205319872839306,0.5330427394711489,0.19313027820634526,0.17716345443014725,0.45505581113328814,0.20840311691290075,0.2769233817945143,0.5130156988475818,0.2465514650157279,0.3201567410308461,0.13126583500182493,0.1767454415588749,0.04617768301325114,0.20724985784673208,0.35017547004975913,0.12279427111503832,0.1541195081715167,0.061811672455498526,0.021889715819583516,0.24004176305438035,0.1488564485309724,0.16810334860693102,0.31928909506226755,0.18002819335310685,0.1353998847484061,0.1675403550506433,0.04460527428444456,0.10072299876453698,0.23920087466291934,0.29528818225560194,0.05217892988025848,0.11476326789953702,0.1099236296462276,0.2785358376041403,0.26139141266652693,0.09693708312460035,0.13617867484758853,0.09496300096095929,0.115854905828227,0.33152766730701344,0.13738365069770112,0.08317850707695812,0.13839231095489524,0.25318731676262973,0.26912571489268666,0.124838536086743,0.5254144474293204,0.33746555648286647,0.0,0.5061724737804859,0.33906154935323174,0.11757572503342476,0.02300896896869542,0.011793644763564518,0.2797570409825969,0.23354412464863933,0.29926904956759826,0.5841318051219058,0.1698040451833401,0.31120220456152725,0.26431851094771486,0.09955580991842947,0.1271047420134707,0.12562585945746133,0.0,0.1840279396562831,11.445254806163813,8.696521474348879,43.194671703368826,0.0,28.06199195638641,35.07571237681572,30.817312687312146,36.438751274510146,4.594137873853005,33.82532441619968,5.560986081383503,6.277120913134407,4.352745150074885,20.58709895180323,17.09658527978485,14.035147820936164,11.103023502758552,8.180061442837914,8.622018801846714,13.550513664726465,6.713823203771389,10.436631746732134,32.592077742459736,5.905321310927412,43.48494321741188,28.656021195062678,3.189229339094717,24.50217640636319,47.89722960975514,8.192708539518634,42.40909664734575,15.026825268307649,0.0,8.12424839765362,24.670744834387513,17.949500287306744,22265,5104.0
0.15186077479599774,0.12319801706146603,0.0398940540476314,0.11123321571396712,0.5768433990501112,0.28773449989273303,0.0014435805831392889,0.10290030294559761,0.0641289309145181,0.3182781272361073,0.40338090978485885,0.36165872914780417,0.10130046448712765,0.26277556919504497,0.4876535202124596,0.4365886188082164,0.23191934964697133,0.08469241268417782,0.19465226875072575,0.18639117824723342,0.265401233651281,0.22008657584726987,0.11725450440729548,0.4974514199708573,0.1558662256023593,0.181214319083859,0.14688592319047994,0.17877823050343572,0.07422470817648608,0.17225665094515785,0.0,0.2148064536855125,0.2103908406177779,0.2640743986580705,0.1225570326437591,0.15833009685846441,0.05726627669664468,0.48130839672490766,0.38520812988986486,0.35601505197619965,0.1321279503939378,0.43600928255240007,0.03097166568312796,0.2419037339308765,0.4691072198272759,0.3803356284657591,0.12533898202434834,0.3184510840027349,0.3656070328285122,0.11293860850377477,0.0,0.17470015834267433,0.18852492879906596,0.4048847612295746,0.06142766539360621,0.13735832005371962,0.494184909618822,0.19967540033653777,0.2504927720502394,0.401604523170379,0.24552090644536786,0.3732864732622745,0.09375535062826429,0.14828712717993506,0.00650392596348022,0.1816891373084136,0.417717345884303,0.15258378219485022,0.08451387454420017,0.16856915235614553,0.4877561434787965,0.5462803215518441,0.10792238118820152,0.5072290610530864,0.40502975020634413,0.07509505017538803,0.18207521028681378,0.4239946414568003,0.288798342361661,0.3553606369830282,0.058466774598988636,0.07090538357660899,0.17522173685193207,0.5606813611302623,0.18766510838789932,0.17437712213418716,0.2515535024448652,0.0692754538602981,0.11278089725169171,0.1394756549306481,0.31573623512679294,0.0,0.041318248508965434,0.34902553896181165,0.11870587370589415,0.19290130760001495,0.25935527174096085,0.5821753796919075,0.21990773621496493,0.19320676456763206,0.5997421852236041,0.34386705829075076,0.1754850820711667,0.05258393311372387,0.2698007095764878,0.17966872656259697,0.2864111343088217,0.15024912551634856,0.28010855362562503,0.14139260479254873,0.48638669121375605,0.39955474379514877,0.35794427626901865,0.20202196873147402,0.33790692942515754,0.06890825792857794,0.0,42.54452526501517,0.0,27.98563906560607,25.701622629799456,7.2902368761996295,27.870830876113278,4.977204030076265,4.488533898087226,40.47057382060931,26.386268044622526,14.24725925873214,11.095023985794068,7.488612040365781,11.37571291673657,17.843310887302735,19.207875093013726,29.661997606664247,49.51188724151593,29.429733519298058,20.915395544558713,0.582135468728435,5.944079341961194,21.530974672711523,0.0,46.222954880577745,34.948591563994356,12.678974006016583,13.257201680719263,12.06396975260578,28.113422982719246,15.72290204318415,31.19978635530895,15.827885049773766,0.0,24.05394544262924,13.227066255794025,21359,6110.0
0.17329262591816927,0.14452641995827414,0.1350806952950745,0.5131265740830778,0.1457068549994682,0.33297576243459165,0.39336613050942504,0.429483620464204,0.3482359081267587,0.32686064422958894,0.5396332370726722,0.546118174305647,0.2936323389787885,0.1566097224952109,0.16745505079415146,0.06707175219917208,0.5516790307123496,0.363828582649556,0.38543154327438944,0.16517936663005775,0.3954030652302673,0.06268074573085654,0.26493183416210836,0.6297416178370965,0.3644726765215658,0.18600192427092166,0.5075197385778182,0.3385099354254272,0.4836519843450437,0.0682731818882441,0.3940654871186995,0.3429234300510386,0.2170071755134809,0.4442588504030771,0.20748134845047037,0.34946025368479144,0.15209525548375424,0.3703291181505237,0.5224300742168104,0.3836049396210491,0.10542837359606175,0.5522257540176763,0.4706819623249457,0.20503761392921924,0.1843148871124413,0.2690379526403521,0.15856367620717957,0.17296227192535768,0.16995287131591802,0.3573236998562058,0.0902239171130193,0.21440861260820768,0.36506664876459827,0.350003922393186,0.15232268387740178,0.5167669463039607,0.3089297257961293,0.35038112043665937,0.20819355385525037,0.36360116975779866,0.4548948566040251,0.6033513210766508,0.41840391592998993,0.414493856229766,0.6934451852593813,0.10798230365077556,0.5570787542107022,0.24433814638055806,0.2593136170496983,0.18044830592869532,0.2847862357957541,0.320646759810301,0.6579899035967988,0.6246136776162172,0.4731567543133779,0.20183488489176282,0.07088530859451206,0.6110682324124951,0.2432810207979784,0.5524551489055444,0.5043628377015273,0.43243736765687346,0.4081124821344577,0.3336372919340775,0.21431559761557525,0.20036943942589655,0.3184586954607457,0.03510689825630399,0.23749666521696833,0.56561219727012,0.444581603532816,0.1906795765532051,0.11080956277775299,0.8169227664578471,0.4800946466802203,0.18558837436987097,0.2696457228769812,0.7219322185706679,0.4933517185499993,0.3602647450337146,0.632134344217347,0.2905724350863773,0.4932459586181291,0.13351933689842505,0.5160817976543033,0.25413918255861695,0.3372037031412968,0.13257056784903876,0.29044773727683937,0.17254780488887625,0.3446189336068987,0.4861509395682065,0.2810136831766762,0.4202459583934612,0.5007937072792132,0.018266621220275548,0.14876605712504196,74.03290234610071,30.495671487862275,36.5075196335473,100.0,100.0,55.43566961478271,45.43455108671145,56.18417223376664,20.909885166983067,38.77401800130961,5.396820287040793,69.11933631855376,27.849423564980334,27.607188780253356,53.89831085803735,50.2015087592775,19.769694234247517,30.370728084858175,47.98131422026165,15.323621708319791,12.444923456823986,45.79183949729515,21.112606485427662,13.884380258745626,40.76368335378563,68.23692513418585,67.5090983502341,31.16777759865457,83.91002935417016,26.3427381068274,2.1232227630173472,32.97343815312405,16.894818164566527,15.856005259724064,22.159933394868254,43.94706886126484,18778,6211.0
0.1834355362322275,0.47789315241390556,0.20559870344235934,0.1649008199332383,1.0,0.21151039358430773,0.3741114294466285,0.5802679028169233,0.1737067783375853,0.47789570129936326,0.16291411461374208,0.41527096113457684,0.23684658711648202,0.29857151921437053,0.05192862352451744,0.24303981708354155,0.3911324056522414,0.307405440285259,0.15058911337799638,0.2808296906983964,0.257939898813063,0.32994710533372335,0.09522283476714596,0.6657080729331019,0.4308185559629523,0.37761232645531645,0.21256843378668053,0.18068919205429865,0.4786565662418693,0.13655862403113128,0.20339607770886242,0.2973198098072357,0.15939974336711135,0.1277054719978868,0.1436486078543495,0.1497038731176899,0.2919202181757132,0.5573350386659186,0.2697203863535373,0.26536273473557104,0.1643851116677191,0.2937162503306831,0.13611098868073548,0.6643717339129602,0.3415529693756111,0.6127385168554516,0.2709155973407621,0.4792562458968571,0.3050576901468731,0.2267056978593042,0.18106251665856227,0.3717800069010372,0.25203218146460665,0.16894650491898663,0.2884191645189987,0.23821412071411674,0.4745600635079904,0.23202544319102072,0.29913679886208117,0.47428548455206826,0.4774315992019177,0.4879290382331963,0.08609494742442175,0.3722787668701456,0.13921843361639727,0.1719107138693341,0.5052488533281347,0.20703292892053515,0.4491826157739366,0.0915863501397478,0.3092396936340289,0.48303042320749034,0.31536500714064375,0.764854712229573,0.7268737981307151,0.04249361124073264,0.2821388259449098,0.18953187864096996,0.4312295050400145,0.5247529591546081,0.08367074571447718,0.2598288687274558,0.16649422968315145,0.4650215757409702,0.4480840532668141,0.363650418230431,0.3409683767764562,0.2813127897751942,0.30575508071955326,0.44129311621766104,0.46689442398870273,0.13781135199291766,0.09704472280796908,0.609960342077875,0.10579168234281362,0.34847129294945034,0.16169391326201094,0.5951022975399828,0.2675400401742152,0.10750050038750737,0.6039731517945822,0.4223466556223941,0.26564250162551306,0.15664360633407856,0.3073036354105603,0.27301415827484393,0.34726357549460835,0.24571147748535715,0.2952542117552167,0.2844022133776414,0.459940537184546,0.42272950348988836,0.585534416845237,0.24579166744658415,0.613734157960877,0.13889258471886406,0.22986040716899309,58.87359956771108,40.262546817547246,33.00907118531407,36.52633452435732,11.941966496986748,36.588137825936286,28.970254426144187,46.097518731535175,35.20939848451611,26.975421160673505,16.230481686189407,67.2366545644657,53.82231206541352,15.608417510971998,51.444520746757824,17.89855750901977,42.52172354336636,47.545547353948905,31.404298738764325,17.57484979275389,14.859207238055852,9.43938905206029,54.95490007347175,47.908169153227945,23.391486472359137,37.802184998305215,39.68389459518071,23.269021485340634,7.144699201636442,26.04978051158806,33.49828746228302,27.64150004089233,28.531017557882656,29.14157943477472,22.864184968781426,22.470711305509212,17983,9167.0
